DATETIME,price
2014-03-14,2.692
2014-03-17,2.722
2014-03-18,2.686
2014-03-19,2.68
2014-03-20,2.647
2014-03-21,2.647
2014-03-24,2.64
2014-03-25,2.608
2014-03-26,2.614
2014-03-27,2.58
2014-03-28,2.588
2014-03-31,2.573
2014-04-01,2.555
2014-04-02,2.561
2014-04-03,2.573
2014-04-04,2.564
2014-04-08,2.606
2014-04-09,2.61
2014-04-10,2.618
2014-04-11,2.62
2014-04-14,2.649
2014-04-15,2.61
2014-04-16,2.59
2014-04-17,2.586
2014-04-18,2.579
2014-04-21,2.565
2014-04-22,2.577
2014-04-23,2.575
2014-04-24,2.573
2014-04-25,2.59
2014-04-28,2.631
2014-04-29,2.603
2014-04-30,2.612
2014-05-05,2.624
2014-05-06,2.626
2014-05-07,2.625
2014-05-08,2.587
2014-05-09,2.588
2014-05-12,2.593
2014-05-13,2.595
2014-05-14,2.598
2014-05-15,2.61
2014-05-16,2.594
2014-05-19,2.596
2014-05-20,2.593
2014-05-21,2.594
2014-05-22,2.597
2014-05-23,2.597
2014-05-26,2.594
2014-05-27,2.589
2014-05-28,2.553
2014-05-29,2.526
2014-05-30,2.535
2014-06-03,2.517
2014-06-04,2.514
2014-06-05,2.51
2014-06-06,2.53
2014-06-09,2.522
2014-06-10,2.521
2014-06-11,2.53
2014-06-12,2.53
2014-06-13,2.544
2014-06-16,2.555
2014-06-17,2.536
2014-06-18,2.534
2014-06-19,2.556
2014-06-20,2.627
2014-06-23,2.637
2014-06-24,2.637
2014-06-25,2.629
2014-06-26,2.631
2014-06-27,2.634
2014-06-30,2.629
2014-07-01,2.638
2014-07-02,2.644
2014-07-03,2.638
2014-07-04,2.635
2014-07-07,2.617
2014-07-08,2.629
2014-07-09,2.633
2014-07-10,2.645
2014-07-11,2.669
2014-07-14,2.63
2014-07-15,2.61
2014-07-16,2.591
2014-07-17,2.604
2014-07-18,2.62
2014-07-21,2.62
2014-07-22,2.608
2014-07-23,2.605
2014-07-24,2.59
2014-07-25,2.579
2014-07-28,2.598
2014-07-29,2.596
2014-07-30,2.585
2014-07-31,2.577
2014-08-01,2.56
2014-08-04,2.578
2014-08-05,2.571
2014-08-06,2.571
2014-08-07,2.592
2014-08-08,2.616
2014-08-11,2.596
2014-08-12,2.598
2014-08-13,2.598
2014-08-14,2.598
2014-08-15,2.599
2014-08-18,2.578
2014-08-19,2.572
2014-08-20,2.569
2014-08-21,2.543
2014-08-22,2.544
2014-08-25,2.537
2014-08-26,2.557
2014-08-27,2.549
2014-08-28,2.551
2014-08-29,2.554
2014-09-01,2.549
2014-09-02,2.533
2014-09-03,2.524
2014-09-04,2.521
2014-09-05,2.516
2014-09-09,2.498
2014-09-10,2.49
2014-09-11,2.479
2014-09-12,2.464
2014-09-15,2.458
2014-09-16,2.458
2014-09-17,2.459
2014-09-18,2.435
2014-09-19,2.434
2014-09-22,2.406
2014-09-23,2.411
2014-09-24,2.418
2014-09-25,2.402
2014-09-26,2.429
2014-09-29,2.424
2014-09-30,2.429
2014-10-08,2.418
2014-10-09,2.431
2014-10-10,2.424
2014-10-13,2.441
2014-10-14,2.444
2014-10-15,2.428
2014-10-16,2.446
2014-10-17,2.449
2014-10-20,2.448
2014-10-21,2.461
2014-10-22,2.464
2014-10-23,2.448
2014-10-24,2.431
2014-10-27,2.427
2014-10-28,2.422
2014-10-29,2.428
2014-10-30,2.396
2014-10-31,2.349
2014-11-03,2.319
2014-11-04,2.316
2014-11-05,2.272
2014-11-06,2.262
2014-11-07,2.258
2014-11-10,2.305
2014-11-11,2.271
2014-11-12,2.303
2014-11-13,2.293
2014-11-14,2.282
2014-11-17,2.335
2014-11-18,2.34
2014-11-19,2.35
2014-11-20,2.33
2014-11-21,2.349
2014-11-24,2.359
2014-11-25,2.361
2014-11-26,2.363
2014-11-27,2.369
2014-11-28,2.353
2014-12-01,2.302
2014-12-02,2.39
2014-12-03,2.384
2014-12-04,2.392
2014-12-05,2.394
2014-12-08,2.373
2014-12-09,2.408
2014-12-10,2.463
2014-12-11,2.441
2014-12-12,2.434
2014-12-15,2.437
2014-12-16,2.404
2014-12-17,2.401
2014-12-18,2.409
2014-12-19,2.414
2014-12-22,2.409
2014-12-23,2.38
2014-12-24,2.378
2014-12-25,2.376
2014-12-26,2.386
2014-12-29,2.406
2014-12-30,2.388
2014-12-31,2.412
2015-01-05,2.414
2015-01-06,2.435
2015-01-07,2.445
2015-01-08,2.431
2015-01-09,2.439
2015-01-12,2.458
2015-01-13,2.471
2015-01-14,2.466
2015-01-15,2.462
2015-01-16,2.518
2015-01-19,2.567
2015-01-20,2.57
2015-01-21,2.62
2015-01-22,2.589
2015-01-23,2.607
2015-01-26,2.609
2015-01-27,2.589
2015-01-28,2.598
2015-01-29,2.585
2015-01-30,2.542
2015-02-02,2.586
2015-02-03,2.588
2015-02-04,2.56
2015-02-05,2.576
2015-02-06,2.564
2015-02-09,2.504
2015-02-10,2.514
2015-02-11,2.504
2015-02-12,2.479
2015-02-13,2.496
2015-02-16,2.498
2015-02-17,2.488
2015-02-25,2.466
2015-02-26,2.464
2015-02-27,2.465
2015-03-02,2.485
2015-03-03,2.467
2015-03-04,2.459
2015-03-05,2.449
2015-03-06,2.439
2015-03-09,2.389
2015-03-10,2.368
2015-03-11,2.369
2015-03-12,2.372
2015-03-13,2.359
2015-03-16,2.374
2015-03-17,2.358
2015-03-18,2.341
2015-03-19,2.363
2015-03-20,2.354
2015-03-23,2.374
2015-03-24,2.383
2015-03-25,2.381
2015-03-26,2.404
2015-03-27,2.406
2015-03-30,2.38
2015-03-31,2.366
2015-04-01,2.371
2015-04-02,2.397
2015-04-03,2.392
2015-04-07,2.407
2015-04-08,2.408
2015-04-09,2.385
2015-04-10,2.384
2015-04-13,2.394
2015-04-14,2.374
2015-04-15,2.368
2015-04-16,2.386
2015-04-17,2.395
2015-04-20,2.417
2015-04-21,2.399
2015-04-22,2.411
2015-04-23,2.39
2015-04-24,2.399
2015-04-27,2.376
2015-04-28,2.398
2015-04-29,2.411
2015-04-30,2.409
2015-05-04,2.385
2015-05-05,2.381
2015-05-06,2.383
2015-05-07,2.358
2015-05-08,2.369
2015-05-11,2.377
2015-05-12,2.376
2015-05-13,2.384
2015-05-14,2.42
2015-05-15,2.425
2015-05-18,2.452
2015-05-19,2.433
2015-05-20,2.406
2015-05-21,2.407
2015-05-22,2.411
2015-05-25,2.423
2015-05-26,2.41
2015-05-27,2.394
2015-05-28,2.391
2015-05-29,2.381
2015-06-01,2.385
2015-06-02,2.379
2015-06-03,2.37
2015-06-04,2.363
2015-06-05,2.368
2015-06-08,2.369
2015-06-09,2.366
2015-06-10,2.371
2015-06-11,2.371
2015-06-12,2.375
2015-06-15,2.372
2015-06-16,2.368
2015-06-17,2.361
2015-06-18,2.36
2015-06-19,2.364
2015-06-23,2.354
2015-06-24,2.363
2015-06-25,2.359
2015-06-26,2.353
2015-06-29,2.355
2015-06-30,2.346
2015-07-01,2.349
2015-07-02,2.33
2015-07-03,2.312
2015-07-06,2.33
2015-07-07,2.313
2015-07-08,2.236
2015-07-09,2.315
2015-07-10,2.301
2015-07-13,2.31
2015-07-14,2.309
2015-07-15,2.307
2015-07-16,2.299
2015-07-17,2.299
2015-07-20,2.243
2015-07-21,2.226
2015-07-22,2.204
2015-07-23,2.209
2015-07-24,2.186
2015-07-27,2.213
2015-07-28,2.192
2015-07-29,2.197
2015-07-30,2.18
2015-07-31,2.167
2015-08-03,2.189
2015-08-04,2.18
2015-08-05,2.177
2015-08-06,2.177
2015-08-07,2.187
2015-08-10,2.195
2015-08-11,2.251
2015-08-12,2.327
2015-08-13,2.315
2015-08-14,2.299
2015-08-17,2.301
2015-08-18,2.302
2015-08-19,2.31
2015-08-20,2.346
2015-08-21,2.39
2015-08-24,2.381
2015-08-25,2.368
2015-08-26,2.349
2015-08-27,2.322
2015-08-28,2.333
2015-08-31,2.339
2015-09-01,2.354
2015-09-02,2.351
2015-09-07,2.313
2015-09-08,2.303
2015-09-09,2.313
2015-09-10,2.286
2015-09-11,2.287
2015-09-14,2.282
2015-09-15,2.28
2015-09-16,2.277
2015-09-17,2.305
2015-09-18,2.318
2015-09-21,2.347
2015-09-22,2.333
2015-09-23,2.326
2015-09-24,2.344
2015-09-25,2.359
2015-09-28,2.345
2015-09-29,2.314
2015-09-30,2.314
2015-10-08,2.346
2015-10-09,2.35
2015-10-12,2.375
2015-10-13,2.361
2015-10-14,2.397
2015-10-15,2.407
2015-10-16,2.402
2015-10-19,2.398
2015-10-20,2.393
2015-10-21,2.399
2015-10-22,2.389
2015-10-23,2.403
2015-10-26,2.387
2015-10-27,2.394
2015-10-28,2.406
2015-10-29,2.384
2015-10-30,2.351
2015-11-02,2.34
2015-11-03,2.327
2015-11-04,2.301
2015-11-05,2.281
2015-11-06,2.282
2015-11-09,2.25
2015-11-10,2.25
2015-11-11,2.249
2015-11-12,2.243
2015-11-13,2.23
2015-11-16,2.26
2015-11-17,2.226
2015-11-18,2.212
2015-11-19,2.221
2015-11-20,2.234
2015-11-23,2.212
2015-11-24,2.212
2015-11-25,2.226
2015-11-26,2.217
2015-11-27,2.206
2015-11-30,2.183
2015-12-01,2.216
2015-12-02,2.208
2015-12-03,2.182
2015-12-04,2.2
2015-12-07,2.24
2015-12-08,2.225
2015-12-09,2.231
2015-12-10,2.23
2015-12-11,2.23
2015-12-14,2.242
2015-12-15,2.225
2015-12-16,2.227
2015-12-17,2.228
2015-12-18,2.217
2015-12-21,2.238
2015-12-22,2.249
2015-12-23,2.244
2015-12-24,2.245
2015-12-25,2.25
2015-12-28,2.244
2015-12-29,2.248
2015-12-30,2.245
2015-12-31,2.232
2016-01-04,2.251
2016-01-05,2.27
2016-01-06,2.289
2016-01-07,2.339
2016-01-08,2.338
2016-01-11,2.347
2016-01-12,2.318
2016-01-13,2.3
2016-01-14,2.317
2016-01-15,2.304
2016-01-18,2.313
2016-01-19,2.311
2016-01-20,2.329
2016-01-21,2.35
2016-01-22,2.335
2016-01-25,2.339
2016-01-26,2.379
2016-01-27,2.375
2016-01-28,2.361
2016-01-29,2.363
2016-02-01,2.383
2016-02-02,2.389
2016-02-03,2.399
2016-02-04,2.421
2016-02-05,2.451
2016-02-15,2.547
2016-02-16,2.512
2016-02-17,2.533
2016-02-18,2.537
2016-02-19,2.574
2016-02-22,2.555
2016-02-23,2.557
2016-02-24,2.577
2016-02-25,2.614
2016-02-26,2.612
2016-02-29,2.587
2016-03-01,2.626
2016-03-02,2.595
2016-03-03,2.617
2016-03-04,2.651
2016-03-07,2.649
2016-03-08,2.662
2016-03-09,2.634
2016-03-10,2.618
2016-03-11,2.651
2016-03-14,2.624
2016-03-15,2.572
2016-03-16,2.591
2016-03-17,2.617
2016-03-18,2.617
2016-03-21,2.576
2016-03-22,2.597
2016-03-23,2.57
2016-03-24,2.534
2016-03-25,2.549
2016-03-28,2.541
2016-03-29,2.547
2016-03-30,2.57
2016-03-31,2.548
2016-04-01,2.564
2016-04-05,2.552
2016-04-06,2.554
2016-04-07,2.553
2016-04-08,2.57
2016-04-11,2.593
2016-04-12,2.607
2016-04-13,2.584
2016-04-14,2.563
2016-04-15,2.562
2016-04-18,2.564
2016-04-19,2.588
2016-04-20,2.594
2016-04-21,2.626
2016-04-22,2.592
2016-04-25,2.578
2016-04-26,2.573
2016-04-27,2.601
2016-04-28,2.613
2016-04-29,2.66
2016-05-03,2.702
2016-05-04,2.677
2016-05-05,2.675
2016-05-06,2.68
2016-05-09,2.67
2016-05-10,2.657
2016-05-11,2.669
2016-05-12,2.66
2016-05-13,2.682
2016-05-16,2.695
2016-05-17,2.682
2016-05-18,2.681
2016-05-19,2.64
2016-05-20,2.638
2016-05-23,2.635
2016-05-24,2.623
2016-05-25,2.581
2016-05-26,2.591
2016-05-27,2.58
2016-05-30,2.554
2016-05-31,2.576
2016-06-01,2.579
2016-06-02,2.581
2016-06-03,2.574
2016-06-06,2.621
2016-06-07,2.625
2016-06-08,2.646
2016-06-13,2.724
2016-06-14,2.717
2016-06-15,2.73
2016-06-16,2.777
2016-06-17,2.715
2016-06-20,2.717
2016-06-21,2.712
2016-06-22,2.675
2016-06-23,2.681
2016-06-24,2.805
2016-06-27,2.828
2016-06-28,2.817
2016-06-29,2.83
2016-06-30,2.818
2016-07-01,2.858
2016-07-04,2.899
2016-07-05,2.89
2016-07-06,2.947
2016-07-07,2.936
2016-07-08,2.916
2016-07-11,2.942
2016-07-12,2.919
2016-07-13,2.892
2016-07-14,2.872
2016-07-15,2.875
2016-07-18,2.865
2016-07-19,2.87
2016-07-20,2.858
2016-07-21,2.83
2016-07-22,2.844
2016-07-25,2.83
2016-07-26,2.834
2016-07-27,2.836
2016-07-28,2.876
2016-07-29,2.859
2016-08-01,2.877
2016-08-02,2.895
2016-08-03,2.912
2016-08-04,2.881
2016-08-05,2.918
2016-08-08,2.857
2016-08-09,2.855
2016-08-10,2.896
2016-08-11,2.871
2016-08-12,2.87
2016-08-15,2.864
2016-08-16,2.875
2016-08-17,2.861
2016-08-18,2.876
2016-08-19,2.877
2016-08-22,2.855
2016-08-23,2.86
2016-08-24,2.861
2016-08-25,2.837
2016-08-26,2.841
2016-08-29,2.83
2016-08-30,2.836
2016-08-31,2.823
2016-09-01,2.815
2016-09-02,2.821
2016-09-05,2.851
2016-09-06,2.852
2016-09-07,2.891
2016-09-08,2.889
2016-09-09,2.872
2016-09-12,2.852
2016-09-13,2.857
2016-09-14,2.843
2016-09-19,2.826
2016-09-20,2.831
2016-09-21,2.838
2016-09-22,2.859
2016-09-23,2.862
2016-09-26,2.863
2016-09-27,2.858
2016-09-28,2.837
2016-09-29,2.832
2016-09-30,2.843
2016-10-10,2.737
2016-10-11,2.731
2016-10-12,2.725
2016-10-13,2.734
2016-10-14,2.724
2016-10-17,2.734
2016-10-18,2.74
2016-10-19,2.74
2016-10-20,2.761
2016-10-21,2.751
2016-10-24,2.76
2016-10-25,2.77
2016-10-26,2.783
2016-10-27,2.772
2016-10-28,2.775
2016-10-31,2.788
2016-11-01,2.799
2016-11-02,2.824
2016-11-03,2.823
2016-11-04,2.804
2016-11-07,2.792
2016-11-08,2.798
2016-11-09,2.865
2016-11-10,2.813
2016-11-11,2.769
2016-11-14,2.683
2016-11-15,2.709
2016-11-16,2.722
2016-11-17,2.716
2016-11-18,2.687
2016-11-21,2.709
2016-11-22,2.715
2016-11-23,2.717
2016-11-24,2.684
2016-11-25,2.662
2016-11-28,2.678
2016-11-29,2.666
2016-11-30,2.652
2016-12-01,2.64
2016-12-02,2.638
2016-12-05,2.629
2016-12-06,2.626
2016-12-07,2.621
2016-12-08,2.644
2016-12-09,2.643
2016-12-12,2.63
2016-12-13,2.632
2016-12-14,2.65
2016-12-15,2.615
2016-12-16,2.602
2016-12-19,2.615
2016-12-20,2.601
2016-12-21,2.595
2016-12-22,2.577
2016-12-23,2.583
2016-12-26,2.592
2016-12-27,2.595
2016-12-28,2.603
2016-12-29,2.616
2016-12-30,2.636
2017-01-03,2.626
2017-01-04,2.638
2017-01-05,2.636
2017-01-06,2.633
2017-01-09,2.645
2017-01-10,2.663
2017-01-11,2.664
2017-01-12,2.671
2017-01-13,2.662
2017-01-16,2.682
2017-01-17,2.694
2017-01-18,2.685
2017-01-19,2.662
2017-01-20,2.668
2017-01-23,2.681
2017-01-24,2.677
2017-01-25,2.651
2017-01-26,2.641
2017-02-03,2.674
2017-02-06,2.701
2017-02-07,2.722
2017-02-08,2.722
2017-02-09,2.74
2017-02-10,2.712
2017-02-13,2.719
2017-02-14,2.72
2017-02-15,2.707
2017-02-16,2.725
2017-02-17,2.737
2017-02-20,2.73
2017-02-21,2.736
2017-02-22,2.735
2017-02-23,2.739
2017-02-24,2.775
2017-02-27,2.784
2017-02-28,2.774
2017-03-01,2.755
2017-03-02,2.758
2017-03-03,2.737
2017-03-06,2.739
2017-03-07,2.729
2017-03-08,2.717
2017-03-09,2.708
2017-03-10,2.69
2017-03-13,2.718
2017-03-14,2.709
2017-03-15,2.709
2017-03-16,2.75
2017-03-17,2.754
2017-03-20,2.766
2017-03-21,2.751
2017-03-22,2.776
2017-03-23,2.779
2017-03-24,2.773
2017-03-27,2.8
2017-03-28,2.793
2017-03-29,2.786
2017-03-30,2.784
2017-03-31,2.761
2017-04-05,2.792
2017-04-06,2.794
2017-04-07,2.819
2017-04-10,2.808
2017-04-11,2.814
2017-04-12,2.842
2017-04-13,2.853
2017-04-14,2.859
2017-04-17,2.852
2017-04-18,2.843
2017-04-19,2.841
2017-04-20,2.836
2017-04-21,2.827
2017-04-24,2.805
2017-04-25,2.807
2017-04-26,2.794
2017-04-27,2.802
2017-04-28,2.812
2017-05-02,2.788
2017-05-03,2.788
2017-05-04,2.745
2017-05-05,2.747
2017-05-08,2.738
2017-05-09,2.741
2017-05-10,2.726
2017-05-11,2.731
2017-05-12,2.739
2017-05-15,2.75
2017-05-16,2.757
2017-05-17,2.768
2017-05-18,2.791
2017-05-19,2.784
2017-05-22,2.79
2017-05-23,2.803
2017-05-24,2.772
2017-05-25,2.784
2017-05-26,2.788
2017-05-31,2.775
2017-06-01,2.777
2017-06-02,2.771
2017-06-05,2.805
2017-06-06,2.822
2017-06-07,2.823
2017-06-08,2.806
2017-06-09,2.78
2017-06-12,2.77
2017-06-13,2.775
2017-06-14,2.782
2017-06-15,2.759
2017-06-16,2.755
2017-06-19,2.753
2017-06-20,2.743
2017-06-21,2.745
2017-06-22,2.76
2017-06-23,2.764
2017-06-26,2.764
2017-06-27,2.751
2017-06-28,2.747
2017-06-29,2.74
2017-06-30,2.714
2017-07-03,2.707
2017-07-04,2.689
2017-07-05,2.688
2017-07-06,2.694
2017-07-07,2.686
2017-07-10,2.658
2017-07-11,2.667
2017-07-12,2.676
2017-07-13,2.684
2017-07-14,2.675
2017-07-17,2.695
2017-07-18,2.708
2017-07-19,2.709
2017-07-20,2.708
2017-07-21,2.724
2017-07-24,2.727
2017-07-25,2.733
2017-07-26,2.71
2017-07-27,2.739
2017-07-28,2.735
2017-07-31,2.742
2017-08-01,2.745
2017-08-02,2.742
2017-08-03,2.731
2017-08-04,2.748
2017-08-07,2.725
2017-08-08,2.72
2017-08-09,2.727
2017-08-10,2.749
2017-08-11,2.763
2017-08-14,2.76
2017-08-15,2.74
2017-08-16,2.733
2017-08-17,2.76
2017-08-18,2.763
2017-08-21,2.752
2017-08-22,2.749
2017-08-23,2.75
2017-08-24,2.751
2017-08-25,2.749
2017-08-28,2.762
2017-08-29,2.792
2017-08-30,2.76
2017-08-31,2.756
2017-09-01,2.775
2017-09-04,2.796
2017-09-05,2.792
2017-09-06,2.795
2017-09-07,2.786
2017-09-08,2.794
2017-09-11,2.781
2017-09-12,2.769
2017-09-13,2.773
2017-09-14,2.768
2017-09-15,2.78
2017-09-18,2.758
2017-09-19,2.759
2017-09-20,2.762
2017-09-21,2.733
2017-09-22,2.738
2017-09-25,2.734
2017-09-26,2.772
2017-09-27,2.748
2017-09-28,2.732
2017-09-29,2.742
2017-10-09,2.729
2017-10-10,2.73
2017-10-11,2.724
2017-10-12,2.734
2017-10-13,2.734
2017-10-16,2.748
2017-10-17,2.735
2017-10-18,2.729
2017-10-19,2.724
2017-10-20,2.723
2017-10-23,2.713
2017-10-24,2.723
2017-10-25,2.712
2017-10-26,2.723
2017-10-27,2.706
2017-10-30,2.711
2017-10-31,2.718
2017-11-01,2.711
2017-11-02,2.712
2017-11-03,2.713
2017-11-06,2.707
2017-11-07,2.719
2017-11-08,2.72
2017-11-09,2.729
2017-11-10,2.735
2017-11-13,2.724
2017-11-14,2.719
2017-11-15,2.724
2017-11-16,2.719
2017-11-17,2.728
2017-11-20,2.742
2017-11-21,2.726
2017-11-22,2.726
2017-11-23,2.728
2017-11-24,2.732
2017-11-27,2.731
2017-11-28,2.736
2017-11-29,2.738
2017-11-30,2.72
2017-12-01,2.702
2017-12-04,2.7
2017-12-05,2.702
2017-12-06,2.686
2017-12-07,2.668
2017-12-08,2.651
2017-12-11,2.653
2017-12-12,2.649
2017-12-13,2.65
2017-12-14,2.674
2017-12-15,2.673
2017-12-18,2.674
2017-12-19,2.686
2017-12-20,2.68
2017-12-21,2.676
2017-12-22,2.678
2017-12-25,2.693
2017-12-26,2.677
2017-12-27,2.691
2017-12-28,2.692
2017-12-29,2.708
2018-01-02,2.723
2018-01-03,2.733
2018-01-04,2.719
2018-01-05,2.728
2018-01-08,2.73
2018-01-09,2.736
2018-01-10,2.729
2018-01-11,2.734
2018-01-12,2.774
2018-01-15,2.783
2018-01-16,2.781
2018-01-17,2.774
2018-01-18,2.759
2018-01-19,2.751
2018-01-22,2.754
2018-01-23,2.762
2018-01-24,2.774
2018-01-25,2.784
2018-01-26,2.767
2018-01-29,2.754
2018-01-30,2.731
2018-01-31,2.735
2018-02-01,2.729
2018-02-02,2.731
2018-02-05,2.705
2018-02-06,2.726
2018-02-07,2.689
2018-02-08,2.68
2018-02-09,2.692
2018-02-12,2.694
2018-02-13,2.708
2018-02-14,2.73
2018-02-22,2.704
2018-02-23,2.712
2018-02-26,2.727
2018-02-27,2.712
2018-02-28,2.692
2018-03-01,2.689
2018-03-02,2.7
2018-03-05,2.71
2018-03-06,2.709
2018-03-07,2.719
2018-03-08,2.714
2018-03-09,2.7
2018-03-12,2.699
2018-03-13,2.698
2018-03-14,2.702
2018-03-15,2.699
2018-03-16,2.688
2018-03-19,2.678
2018-03-20,2.689
2018-03-21,2.69
2018-03-22,2.713
2018-03-23,2.741
2018-03-26,2.738
2018-03-27,2.736
2018-03-28,2.721
2018-03-29,2.688
2018-03-30,2.692
2018-04-02,2.696
2018-04-03,2.716
2018-04-04,2.712
2018-04-09,2.707
2018-04-10,2.71
2018-04-11,2.726
2018-04-12,2.735
2018-04-13,2.714
2018-04-16,2.725
2018-04-17,2.729
2018-04-18,2.727
2018-04-19,2.734
2018-04-20,2.722
2018-04-23,2.708
2018-04-24,2.7
2018-04-25,2.699
2018-04-26,2.702
2018-04-27,2.692
2018-05-02,2.684
2018-05-03,2.684
2018-05-04,2.687
2018-05-07,2.694
2018-05-08,2.692
2018-05-09,2.689
2018-05-10,2.69
2018-05-11,2.693
2018-05-14,2.694
2018-05-15,2.68
2018-05-16,2.654
2018-05-17,2.642
2018-05-18,2.644
2018-05-21,2.639
2018-05-22,2.646
2018-05-23,2.649
2018-05-24,2.665
2018-05-25,2.678
2018-05-28,2.667
2018-05-29,2.676
2018-05-30,2.683
2018-05-31,2.686
2018-06-01,2.68
2018-06-04,2.665
2018-06-05,2.662
2018-06-06,2.666
2018-06-07,2.664
2018-06-08,2.664
2018-06-11,2.671
2018-06-12,2.669
2018-06-13,2.667
2018-06-14,2.677
2018-06-15,2.682
2018-06-19,2.659
2018-06-20,2.651
2018-06-21,2.641
2018-06-22,2.653
2018-06-25,2.658
2018-06-26,2.657
2018-06-27,2.663
2018-06-28,2.655
2018-06-29,2.661
2018-07-02,2.667
2018-07-03,2.665
2018-07-04,2.673
2018-07-05,2.675
2018-07-06,2.68
2018-07-09,2.677
2018-07-10,2.668
2018-07-11,2.676
2018-07-12,2.668
2018-07-13,2.665
2018-07-16,2.669
2018-07-17,2.664
2018-07-18,2.639
2018-07-19,2.65
2018-07-20,2.655
2018-07-23,2.668
2018-07-24,2.666
2018-07-25,2.668
2018-07-26,2.672
2018-07-27,2.669
2018-07-30,2.671
2018-07-31,2.673
2018-08-01,2.672
2018-08-02,2.664
2018-08-03,2.663
2018-08-06,2.663
2018-08-07,2.662
2018-08-08,2.658
2018-08-09,2.658
2018-08-10,2.656
2018-08-13,2.664
2018-08-14,2.641
2018-08-15,2.637
2018-08-16,2.604
2018-08-17,2.598
2018-08-20,2.615
2018-08-21,2.627
2018-08-22,2.626
2018-08-23,2.627
2018-08-24,2.628
2018-08-27,2.641
2018-08-28,2.65
2018-08-29,2.638
2018-08-30,2.641
2018-08-31,2.646
2018-09-03,2.635
2018-09-04,2.626
2018-09-05,2.624
2018-09-06,2.633
2018-09-07,2.642
2018-09-10,2.633
2018-09-11,2.64
2018-09-12,2.639
2018-09-13,2.65
2018-09-14,2.656
2018-09-17,2.642
2018-09-18,2.646
2018-09-19,2.648
2018-09-20,2.651
2018-09-21,2.657
2018-09-25,2.649
2018-09-26,2.653
2018-09-27,2.642
2018-09-28,2.623
2018-10-08,2.656
2018-10-09,2.652
2018-10-10,2.652
2018-10-11,2.665
2018-10-12,2.702
2018-10-15,2.728
