DATETIME,price
2017-07-28,0.687
2017-07-31,0.686
2017-08-01,0.69
2017-08-02,0.684
2017-08-03,0.692
2017-08-04,0.686
2017-08-07,0.691
2017-08-08,0.699
2017-08-09,0.701
2017-08-10,0.694
2017-08-11,0.692
2017-08-14,0.711
2017-08-15,0.713
2017-08-16,0.732
2017-08-17,0.741
2017-08-18,0.736
2017-08-21,0.734
2017-08-22,0.721
2017-08-23,0.725
2017-08-24,0.719
2017-08-25,0.729
2017-08-28,0.744
2017-08-29,0.74
2017-08-30,0.74
2017-08-31,0.745
2017-09-01,0.752
2017-09-04,0.76
2017-09-05,0.76
2017-09-06,0.772
2017-09-07,0.764
2017-09-08,0.76
2017-09-11,0.771
2017-09-12,0.762
2017-09-13,0.765
2017-09-14,0.758
2017-09-15,0.755
2017-09-18,0.761
2017-09-19,0.752
2017-09-20,0.758
2017-09-21,0.749
2017-09-22,0.747
2017-09-25,0.731
2017-09-26,0.732
2017-09-27,0.741
2017-09-28,0.74
2017-09-29,0.748
2017-10-09,0.76
2017-10-10,0.77
2017-10-11,0.762
2017-10-12,0.762
2017-10-13,0.779
2017-10-16,0.758
2017-10-17,0.752
2017-10-18,0.75
2017-10-19,0.744
2017-10-20,0.754
2017-10-23,0.763
2017-10-24,0.763
2017-10-25,0.768
2017-10-26,0.765
2017-10-27,0.757
2017-10-30,0.731
2017-10-31,0.735
2017-11-01,0.729
2017-11-02,0.715
2017-11-03,0.71
2017-11-06,0.717
2017-11-07,0.721
2017-11-08,0.726
2017-11-09,0.738
2017-11-10,0.741
2017-11-13,0.74
2017-11-14,0.733
2017-11-15,0.72
2017-11-16,0.719
2017-11-17,0.703
2017-11-20,0.712
2017-11-21,0.712
2017-11-22,0.712
2017-11-23,0.695
2017-11-24,0.692
2017-11-27,0.687
2017-11-28,0.697
2017-11-29,0.696
2017-11-30,0.689
2017-12-01,0.705
2017-12-04,0.696
2017-12-05,0.678
2017-12-06,0.686
2017-12-07,0.685
2017-12-08,0.69
2017-12-11,0.698
2017-12-12,0.692
2017-12-13,0.694
2017-12-14,0.69
2017-12-15,0.688
2017-12-18,0.683
2017-12-19,0.693
2017-12-20,0.682
2017-12-21,0.683
2017-12-22,0.677
2017-12-25,0.666
2017-12-26,0.669
2017-12-27,0.667
2017-12-28,0.668
2017-12-29,0.67
2018-01-02,0.677
2018-01-03,0.686
2018-01-04,0.682
2018-01-05,0.684
2018-01-08,0.682
2018-01-09,0.68
2018-01-10,0.677
2018-01-11,0.682
2018-01-12,0.672
2018-01-15,0.651
2018-01-16,0.648
2018-01-17,0.655
2018-01-18,0.652
2018-01-19,0.649
2018-01-22,0.669
2018-01-23,0.665
2018-01-24,0.69
2018-01-25,0.687
2018-01-26,0.694
2018-01-29,0.692
2018-01-30,0.681
2018-01-31,0.661
2018-02-01,0.646
2018-02-02,0.65
2018-02-05,0.645
2018-02-06,0.607
2018-02-07,0.615
2018-02-08,0.627
2018-02-09,0.606
2018-02-12,0.627
2018-02-13,0.628
2018-02-14,0.624
2018-02-22,0.637
2018-02-23,0.636
2018-02-26,0.663
2018-02-27,0.67
2018-02-28,0.673
2018-03-01,0.687
2018-03-02,0.677
2018-03-05,0.689
2018-03-06,0.688
2018-03-07,0.681
2018-03-08,0.682
2018-03-09,0.714
2018-03-12,0.726
2018-03-13,0.72
2018-03-14,0.71
2018-03-15,0.716
2018-03-16,0.704
2018-03-19,0.712
2018-03-20,0.716
2018-03-21,0.694
2018-03-22,0.695
2018-03-23,0.649
2018-03-26,0.672
2018-03-27,0.701
2018-03-28,0.696
2018-03-29,0.705
2018-03-30,0.727
2018-04-02,0.722
2018-04-03,0.71
2018-04-04,0.694
2018-04-09,0.698
2018-04-10,0.693
2018-04-11,0.693
2018-04-12,0.687
2018-04-13,0.69
2018-04-16,0.695
2018-04-17,0.67
2018-04-18,0.688
2018-04-19,0.684
2018-04-20,0.666
2018-04-23,0.651
2018-04-24,0.677
2018-04-25,0.679
2018-04-26,0.667
2018-04-27,0.671
2018-05-02,0.667
2018-05-03,0.684
2018-05-04,0.674
2018-05-07,0.69
2018-05-08,0.697
2018-05-09,0.697
2018-05-10,0.697
2018-05-11,0.685
2018-05-14,0.683
2018-05-15,0.691
2018-05-16,0.685
2018-05-17,0.677
2018-05-18,0.68
2018-05-21,0.693
2018-05-22,0.694
2018-05-23,0.683
2018-05-24,0.677
2018-05-25,0.661
2018-05-28,0.656
2018-05-29,0.652
2018-05-30,0.631
2018-05-31,0.636
2018-06-01,0.627
2018-06-04,0.626
2018-06-05,0.639
2018-06-06,0.634
2018-06-07,0.629
2018-06-08,0.62
2018-06-11,0.618
2018-06-12,0.626
2018-06-13,0.615
2018-06-14,0.613
2018-06-15,0.598
2018-06-19,0.56
2018-06-20,0.562
2018-06-21,0.546
2018-06-22,0.559
2018-06-25,0.555
2018-06-26,0.569
2018-06-27,0.564
2018-06-28,0.563
2018-06-29,0.586
2018-07-02,0.58
2018-07-03,0.591
2018-07-04,0.574
2018-07-05,0.563
2018-07-06,0.567
2018-07-09,0.579
2018-07-10,0.583
2018-07-11,0.57
2018-07-12,0.594
2018-07-13,0.593
2018-07-16,0.59
2018-07-17,0.593
2018-07-18,0.585
2018-07-19,0.581
2018-07-20,0.589
2018-07-23,0.6
2018-07-24,0.605
2018-07-25,0.605
2018-07-26,0.595
2018-07-27,0.588
2018-07-30,0.576
2018-07-31,0.574
2018-08-01,0.565
2018-08-02,0.551
2018-08-03,0.542
2018-08-06,0.529
2018-08-07,0.545
2018-08-08,0.534
2018-08-09,0.551
2018-08-10,0.553
2018-08-13,0.562
2018-08-14,0.556
2018-08-15,0.539
2018-08-16,0.538
2018-08-17,0.528
2018-08-20,0.533
2018-08-21,0.539
2018-08-22,0.534
2018-08-23,0.539
2018-08-24,0.535
2018-08-27,0.55
2018-08-28,0.55
2018-08-29,0.546
2018-08-30,0.536
2018-08-31,0.528
2018-09-03,0.53
2018-09-04,0.536
2018-09-05,0.527
2018-09-06,0.524
2018-09-07,0.524
2018-09-10,0.502
2018-09-11,0.505
2018-09-12,0.503
2018-09-13,0.506
2018-09-14,0.498
2018-09-17,0.492
2018-09-18,0.5
2018-09-19,0.506
2018-09-20,0.504
2018-09-21,0.514
2018-09-25,0.509
2018-09-26,0.512
2018-09-27,0.502
2018-09-28,0.511
2018-10-08,0.485
2018-10-09,0.481
2018-10-10,0.48
2018-10-11,0.444
2018-10-12,0.447
2018-10-15,0.44
2018-10-16,0.429
2018-10-17,0.435
2018-10-18,0.427
2018-10-19,0.445
2018-10-22,0.475
2018-10-23,0.462
2018-10-24,0.458
2018-10-25,0.454
2018-10-26,0.447
2018-10-29,0.443
2018-10-30,0.45
2018-10-31,0.453
2018-11-01,0.459
2018-11-02,0.485
2018-11-05,0.483
2018-11-06,0.481
2018-11-07,0.481
2018-11-08,0.472
2018-11-09,0.474
2018-11-12,0.493
2018-11-13,0.498
2018-11-14,0.495
2018-11-15,0.503
2018-11-16,0.502
2018-11-19,0.5
2018-11-20,0.484
2018-11-21,0.487
2018-11-22,0.483
2018-11-23,0.463
2018-11-26,0.461
2018-11-27,0.465
2018-11-28,0.475
2018-11-29,0.465
2018-11-30,0.471
2018-12-03,0.489
2018-12-04,0.491
2018-12-05,0.487
2018-12-06,0.472
2018-12-07,0.473
2018-12-10,0.468
2018-12-11,0.473
2018-12-12,0.472
2018-12-13,0.479
2018-12-14,0.465
2018-12-17,0.46
2018-12-18,0.457
2018-12-19,0.447
2018-12-20,0.449
2018-12-21,0.446
2018-12-25,0.447
2018-12-26,0.442
2018-12-27,0.436
2018-12-28,0.436
2019-01-02,0.429
2019-01-03,0.425
2019-01-04,0.436
2019-01-07,0.442
2019-01-08,0.441
2019-01-09,0.441
2019-01-10,0.438
2019-01-11,0.439
2019-01-14,0.433
2019-01-15,0.442
2019-01-16,0.442
2019-01-17,0.436
2019-01-18,0.444
2019-01-21,0.448
2019-01-22,0.439
2019-01-23,0.437
2019-01-24,0.444
2019-01-25,0.445
2019-01-28,0.443
2019-01-29,0.437
2019-01-30,0.432
2019-01-31,0.43
2019-02-01,0.449
2019-02-11,0.462
2019-02-12,0.467
2019-02-13,0.477
2019-02-14,0.481
2019-02-15,0.474
2019-02-18,0.499
2019-02-19,0.493
2019-02-20,0.491
2019-02-21,0.493
2019-02-22,0.516
2019-02-25,0.559
2019-02-26,0.549
2019-02-27,0.54
2019-02-28,0.549
2019-03-01,0.562
2019-03-04,0.579
2019-03-05,0.598
2019-03-06,0.609
2019-03-07,0.601
2019-03-08,0.581
2019-03-11,0.605
2019-03-12,0.611
2019-03-13,0.588
2019-03-14,0.584
2019-03-15,0.583
2019-03-18,0.598
2019-03-19,0.595
2019-03-20,0.593
2019-03-21,0.598
2019-03-22,0.595
2019-03-25,0.584
2019-03-26,0.568
2019-03-27,0.571
2019-03-28,0.565
2019-03-29,0.591
2019-04-01,0.616
2019-04-02,0.611
2019-04-03,0.62
2019-04-04,0.615
2019-04-08,0.604
2019-04-09,0.605
2019-04-10,0.599
2019-04-11,0.587
2019-04-12,0.59
2019-04-15,0.578
2019-04-16,0.597
2019-04-17,0.596
2019-04-18,0.591
2019-04-19,0.599
2019-04-22,0.588
2019-04-23,0.582
2019-04-24,0.592
2019-04-25,0.572
2019-04-26,0.571
2019-04-29,0.556
2019-04-30,0.554
2019-05-06,0.509
2019-05-07,0.516
2019-05-08,0.514
2019-05-09,0.506
2019-05-10,0.53
2019-05-13,0.52
2019-05-14,0.519
2019-05-15,0.529
2019-05-16,0.53
2019-05-17,0.511
2019-05-20,0.511
2019-05-21,0.517
2019-05-22,0.516
2019-05-23,0.503
2019-05-24,0.502
2019-05-27,0.515
2019-05-28,0.514
2019-05-29,0.513
2019-05-30,0.507
2019-05-31,0.506
2019-06-03,0.502
2019-06-04,0.497
2019-06-05,0.496
2019-06-06,0.486
2019-06-10,0.491
2019-06-11,0.51
2019-06-12,0.504
2019-06-13,0.506
2019-06-14,0.497
2019-06-17,0.499
2019-06-18,0.5
2019-06-19,0.507
2019-06-20,0.519
2019-06-21,0.531
2019-06-24,0.527
2019-06-25,0.522
2019-06-26,0.525
2019-06-27,0.532
2019-06-28,0.529
2019-07-01,0.548
2019-07-02,0.549
2019-07-03,0.543
2019-07-04,0.539
2019-07-05,0.541
2019-07-08,0.525
2019-07-09,0.527
2019-07-10,0.523
2019-07-11,0.524
2019-07-12,0.526
2019-07-15,0.535
2019-07-16,0.535
2019-07-17,0.537
2019-07-18,0.528
2019-07-19,0.535
2019-07-22,0.525
2019-07-23,0.532
2019-07-24,0.539
2019-07-25,0.543
2019-07-26,0.545
2019-07-29,0.542
2019-07-30,0.55
2019-07-31,0.546
2019-08-01,0.545
2019-08-02,0.538
2019-08-05,0.526
2019-08-06,0.518
2019-08-07,0.516
2019-08-08,0.524
2019-08-09,0.521
2019-08-12,0.532
2019-08-13,0.528
2019-08-14,0.534
2019-08-15,0.541
2019-08-16,0.545
2019-08-19,0.57
2019-08-20,0.565
2019-08-21,0.561
2019-08-22,0.563
2019-08-23,0.565
2019-08-26,0.558
2019-08-27,0.568
2019-08-28,0.564
2019-08-29,0.561
2019-08-30,0.56
2019-09-02,0.579
2019-09-03,0.582
2019-09-04,0.584
2019-09-05,0.593
2019-09-06,0.597
2019-09-09,0.618
2019-09-10,0.613
2019-09-11,0.606
2019-09-12,0.608
2019-09-16,0.608
2019-09-17,0.595
2019-09-18,0.593
2019-09-19,0.602
2019-09-20,0.6
2019-09-23,0.593
2019-09-24,0.6
2019-09-25,0.591
2019-09-26,0.576
2019-09-27,0.582
2019-09-30,0.571
2019-10-08,0.567
2019-10-09,0.57
2019-10-10,0.587
2019-10-11,0.589
2019-10-14,0.593
2019-10-15,0.586
2019-10-16,0.584
2019-10-17,0.585
2019-10-18,0.58
2019-10-21,0.577
2019-10-22,0.586
2019-10-23,0.578
2019-10-24,0.579
2019-10-25,0.587
2019-10-28,0.598
2019-10-29,0.59
2019-10-30,0.59
2019-10-31,0.587
2019-11-01,0.596
2019-11-04,0.599
2019-11-05,0.606
2019-11-06,0.603
2019-11-07,0.606
2019-11-08,0.608
2019-11-11,0.594
2019-11-12,0.591
2019-11-13,0.596
2019-11-14,0.601
2019-11-15,0.597
2019-11-18,0.6
2019-11-19,0.622
2019-11-20,0.618
2019-11-21,0.615
2019-11-22,0.603
2019-11-25,0.599
2019-11-26,0.602
2019-11-27,0.603
2019-11-28,0.603
2019-11-29,0.597
2019-12-02,0.599
2019-12-03,0.603
2019-12-04,0.604
2019-12-05,0.618
2019-12-06,0.625
2019-12-09,0.621
2019-12-10,0.63
2019-12-11,0.624
2019-12-12,0.625
2019-12-13,0.642
2019-12-16,0.649
2019-12-17,0.657
2019-12-18,0.654
2019-12-19,0.654
2019-12-20,0.646
2019-12-23,0.634
2019-12-24,0.649
2019-12-25,0.656
2019-12-26,0.66
2019-12-27,0.649
2019-12-30,0.66
2019-12-31,0.661
2020-01-02,0.673
2020-01-03,0.671
2020-01-06,0.678
2020-01-07,0.686
2020-01-08,0.676
2020-01-09,0.696
2020-01-10,0.695
2020-01-13,0.706
2020-01-14,0.702
2020-01-15,0.701
2020-01-16,0.704
2020-01-17,0.704
2020-01-20,0.724
2020-01-21,0.717
2020-01-22,0.733
2020-01-23,0.711
2020-02-03,0.653
2020-02-04,0.703
2020-02-05,0.725
2020-02-06,0.749
2020-02-07,0.748
2020-02-10,0.759
2020-02-11,0.753
2020-02-12,0.778
2020-02-13,0.77
2020-02-14,0.769
2020-02-17,0.801
2020-02-18,0.807
2020-02-19,0.789
2020-02-20,0.813
2020-02-21,0.828
2020-02-24,0.842
2020-02-25,0.856
2020-02-26,0.811
2020-02-27,0.814
2020-02-28,0.768
2020-03-02,0.791
2020-03-03,0.81
2020-03-04,0.806
2020-03-05,0.816
2020-03-06,0.811
2020-03-09,0.773
2020-03-10,0.799
2020-03-11,0.779
2020-03-12,0.76
2020-03-13,0.757
2020-03-16,0.708
2020-03-17,0.712
2020-03-18,0.699
2020-03-19,0.702
2020-03-20,0.711
2020-03-23,0.677
2020-03-24,0.691
2020-03-25,0.719
2020-03-26,0.718
2020-03-27,0.708
2020-03-30,0.692
2020-03-31,0.69
2020-04-01,0.691
2020-04-02,0.712
2020-04-03,0.706
2020-04-07,0.73
2020-04-08,0.728
2020-04-09,0.737
2020-04-10,0.722
2020-04-13,0.715
2020-04-14,0.739
2020-04-15,0.738
2020-04-16,0.749
2020-04-17,0.756
2020-04-20,0.765
2020-04-21,0.758
2020-04-22,0.761
2020-04-23,0.758
2020-04-24,0.75
2020-04-27,0.758
2020-04-28,0.764
2020-04-29,0.764
2020-04-30,0.782
2020-05-06,0.796
2020-05-07,0.793
2020-05-08,0.799
2020-05-11,0.788
2020-05-12,0.797
2020-05-13,0.803
2020-05-14,0.798
2020-05-15,0.802
2020-05-18,0.794
2020-05-19,0.805
2020-05-20,0.796
2020-05-21,0.792
2020-05-22,0.771
2020-05-25,0.775
2020-05-26,0.798
2020-05-27,0.783
2020-05-28,0.777
2020-05-29,0.785
2020-06-01,0.816
2020-06-02,0.811
2020-06-03,0.807
2020-06-04,0.811
2020-06-05,0.819
2020-06-08,0.812
2020-06-09,0.825
2020-06-10,0.835
2020-06-11,0.84
2020-06-12,0.849
2020-06-15,0.847
2020-06-16,0.865
2020-06-17,0.863
2020-06-18,0.869
2020-06-19,0.892
2020-06-22,0.904
2020-06-23,0.922
2020-06-24,0.921
2020-06-29,0.912
2020-06-30,0.943
2020-07-01,0.932
2020-07-02,0.938
2020-07-03,0.952
2020-07-06,0.983
2020-07-07,1.006
2020-07-08,1.046
2020-07-09,1.075
2020-07-10,1.084
2020-07-13,1.14
2020-07-14,1.124
2020-07-15,1.104
2020-07-16,1.039
2020-07-17,1.042
2020-07-20,1.06
2020-07-21,1.079
2020-07-22,1.093
2020-07-23,1.112
2020-07-24,1.04
2020-07-27,1.04
2020-07-28,1.053
2020-07-29,1.105
2020-07-30,1.092
2020-07-31,1.125
2020-08-03,1.15
2020-08-04,1.135
2020-08-05,1.145
2020-08-06,1.122
2020-08-07,1.096
2020-08-10,1.085
2020-08-11,1.065
2020-08-12,1.046
2020-08-13,1.038
2020-08-14,1.061
2020-08-17,1.071
2020-08-18,1.069
2020-08-19,1.028
2020-08-20,1.023
2020-08-21,1.043
2020-08-24,1.06
2020-08-25,1.07
2020-08-26,1.043
2020-08-27,1.068
2020-08-28,1.093
2020-08-31,1.08
2020-09-01,1.088
2020-09-02,1.09
2020-09-03,1.085
2020-09-04,1.079
2020-09-07,1.041
2020-09-08,1.05
2020-09-09,0.995
2020-09-10,0.98
2020-09-11,1.002
2020-09-14,1.018
2020-09-15,1.027
2020-09-16,1.013
2020-09-17,1.014
2020-09-18,1.033
2020-09-21,1.021
2020-09-22,1.018
2020-09-23,1.037
2020-09-24,1.014
2020-09-25,1.017
2020-09-28,1.01
2020-09-29,1.025
2020-09-30,1.033
2020-10-09,1.08
2020-10-12,1.12
2020-10-13,1.122
2020-10-14,1.117
2020-10-15,1.11
2020-10-16,1.101
2020-10-19,1.089
2020-10-20,1.113
2020-10-21,1.098
2020-10-22,1.085
2020-10-23,1.055
2020-10-26,1.058
2020-10-27,1.075
2020-10-28,1.085
2020-10-29,1.101
2020-10-30,1.084
2020-11-02,1.109
2020-11-03,1.123
2020-11-04,1.128
2020-11-05,1.147
2020-11-06,1.126
2020-11-09,1.164
2020-11-10,1.145
2020-11-11,1.107
2020-11-12,1.113
2020-11-13,1.114
2020-11-16,1.118
2020-11-17,1.092
2020-11-18,1.072
2020-11-19,1.082
2020-11-20,1.09
2020-11-23,1.102
2020-11-24,1.097
2020-11-25,1.073
2020-11-26,1.069
2020-11-27,1.073
2020-11-30,1.081
2020-12-01,1.109
2020-12-02,1.102
2020-12-03,1.112
2020-12-04,1.121
2020-12-07,1.114
2020-12-08,1.126
2020-12-09,1.104
2020-12-10,1.116
2020-12-11,1.106
2020-12-14,1.12
2020-12-15,1.139
2020-12-16,1.14
2020-12-17,1.154
2020-12-18,1.158
2020-12-21,1.199
2020-12-22,1.175
2020-12-23,1.187
2020-12-24,1.179
2020-12-25,1.192
2020-12-28,1.187
2020-12-29,1.173
2020-12-30,1.216
2020-12-31,1.247
2021-01-04,1.293
2021-01-05,1.297
2021-01-06,1.31
2021-01-07,1.336
2021-01-08,1.328
2021-01-11,1.306
2021-01-12,1.35
2021-01-13,1.332
2021-01-14,1.309
2021-01-15,1.314
2021-01-18,1.342
2021-01-19,1.309
2021-01-20,1.368
2021-01-21,1.404
2021-01-22,1.433
2021-01-25,1.43
2021-01-26,1.386
2021-01-27,1.404
2021-01-28,1.352
2021-01-29,1.33
2021-02-01,1.347
2021-02-02,1.379
2021-02-03,1.382
2021-02-04,1.378
2021-02-05,1.377
2021-02-08,1.417
2021-02-09,1.442
2021-02-10,1.476
2021-02-18,1.428
2021-02-19,1.406
2021-02-22,1.342
2021-02-23,1.334
2021-02-24,1.284
2021-02-25,1.269
2021-02-26,1.241
2021-03-01,1.282
2021-03-02,1.263
2021-03-03,1.28
2021-03-04,1.206
2021-03-05,1.214
2021-03-08,1.151
2021-03-09,1.11
2021-03-10,1.135
2021-03-11,1.169
2021-03-12,1.178
2021-03-15,1.121
2021-03-16,1.131
2021-03-17,1.144
2021-03-18,1.166
2021-03-19,1.128
2021-03-22,1.14
2021-03-23,1.125
2021-03-24,1.11
2021-03-25,1.116
2021-03-26,1.158
2021-03-29,1.15
2021-03-30,1.168
2021-03-31,1.166
2021-04-01,1.189
2021-04-02,1.207
2021-04-06,1.197
2021-04-07,1.185
2021-04-08,1.192
2021-04-09,1.172
2021-04-12,1.144
2021-04-13,1.157
2021-04-14,1.187
2021-04-15,1.183
2021-04-16,1.175
2021-04-19,1.232
2021-04-20,1.226
2021-04-21,1.237
2021-04-22,1.248
2021-04-23,1.28
2021-04-26,1.267
2021-04-27,1.278
2021-04-28,1.312
2021-04-29,1.315
2021-04-30,1.336
2021-05-06,1.298
2021-05-07,1.251
2021-05-10,1.263
2021-05-11,1.257
2021-05-12,1.271
2021-05-13,1.265
2021-05-14,1.306
2021-05-17,1.346
2021-05-18,1.337
2021-05-19,1.35
2021-05-20,1.36
2021-05-21,1.346
2021-05-24,1.359
2021-05-25,1.398
2021-05-26,1.385
2021-05-27,1.396
2021-05-28,1.403
2021-05-31,1.443
2021-06-01,1.439
2021-06-02,1.408
2021-06-03,1.391
2021-06-04,1.41
2021-06-07,1.4
2021-06-08,1.388
2021-06-09,1.389
2021-06-10,1.429
2021-06-11,1.439
2021-06-15,1.422
2021-06-16,1.357
2021-06-17,1.39
2021-06-18,1.418
2021-06-21,1.429
2021-06-22,1.436
2021-06-23,1.454
2021-06-24,1.434
2021-06-25,1.469
2021-06-28,1.503
2021-06-29,1.503
2021-06-30,1.54
2021-07-01,1.527
2021-07-02,1.476
2021-07-05,1.485
2021-07-06,1.458
2021-07-07,1.517
2021-07-08,1.523
2021-07-09,1.516
2021-07-12,1.575
2021-07-13,1.558
2021-07-14,1.547
2021-07-15,1.573
2021-07-16,1.521
2021-07-19,1.529
2021-07-20,1.536
2021-07-21,1.585
2021-07-22,1.582
2021-07-23,1.545
2021-07-26,1.491
