DATETIME,price
2019-11-15,1.039
2019-11-18,1.043
2019-11-19,1.067
2019-11-20,1.062
2019-11-21,1.061
2019-11-22,1.045
2019-11-25,1.03
2019-11-26,1.035
2019-11-27,1.05
2019-11-28,1.058
2019-11-29,1.054
2019-12-02,1.058
2019-12-03,1.072
2019-12-04,1.092
2019-12-05,1.125
2019-12-06,1.145
2019-12-09,1.15
2019-12-10,1.165
2019-12-11,1.148
2019-12-12,1.155
2019-12-13,1.175
2019-12-16,1.206
2019-12-17,1.231
2019-12-18,1.23
2019-12-19,1.219
2019-12-20,1.215
2019-12-23,1.198
2019-12-24,1.242
2019-12-25,1.271
2019-12-26,1.288
2019-12-27,1.28
2019-12-30,1.249
2019-12-31,1.269
2020-01-02,1.299
2020-01-03,1.325
2020-01-06,1.364
2020-01-07,1.35
2020-01-08,1.344
2020-01-09,1.378
2020-01-10,1.379
2020-01-13,1.413
2020-01-14,1.44
2020-01-15,1.431
2020-01-16,1.423
2020-01-17,1.437
2020-01-20,1.495
2020-01-21,1.481
2020-01-22,1.531
2020-01-23,1.513
2020-02-03,1.362
2020-02-04,1.435
2020-02-05,1.496
2020-02-06,1.519
2020-02-07,1.517
2020-02-10,1.549
2020-02-11,1.598
2020-02-12,1.664
2020-02-13,1.731
2020-02-14,1.77
2020-02-17,1.816
2020-02-18,1.797
2020-02-19,1.705
2020-02-20,1.739
2020-02-21,1.732
2020-02-24,1.661
2020-02-25,1.717
2020-02-26,1.619
2020-02-27,1.635
2020-02-28,1.538
2020-03-02,1.593
2020-03-03,1.59
2020-03-04,1.549
2020-03-05,1.558
2020-03-06,1.552
2020-03-09,1.46
2020-03-10,1.5
2020-03-11,1.45
2020-03-12,1.391
2020-03-13,1.4
2020-03-16,1.34
2020-03-17,1.338
2020-03-18,1.321
2020-03-19,1.327
2020-03-20,1.333
2020-03-23,1.242
2020-03-24,1.252
2020-03-25,1.301
2020-03-26,1.28
2020-03-27,1.281
2020-03-30,1.249
2020-03-31,1.258
2020-04-01,1.275
2020-04-02,1.319
2020-04-03,1.291
2020-04-07,1.318
2020-04-08,1.319
2020-04-09,1.31
2020-04-10,1.265
2020-04-13,1.235
2020-04-14,1.275
2020-04-15,1.287
2020-04-16,1.296
2020-04-17,1.32
2020-04-20,1.321
2020-04-21,1.303
2020-04-22,1.316
2020-04-23,1.311
2020-04-24,1.306
2020-04-27,1.317
2020-04-28,1.318
2020-04-29,1.322
2020-04-30,1.378
2020-05-06,1.412
2020-05-07,1.408
2020-05-08,1.418
2020-05-11,1.41
2020-05-12,1.4
2020-05-13,1.405
2020-05-14,1.387
2020-05-15,1.408
2020-05-18,1.398
2020-05-19,1.415
2020-05-20,1.417
2020-05-21,1.389
2020-05-22,1.361
2020-05-25,1.354
2020-05-26,1.383
2020-05-27,1.378
2020-05-28,1.374
2020-05-29,1.373
2020-06-01,1.423
2020-06-02,1.445
2020-06-03,1.437
2020-06-04,1.444
2020-06-05,1.475
2020-06-08,1.467
2020-06-09,1.473
2020-06-10,1.473
2020-06-11,1.47
2020-06-12,1.468
2020-06-15,1.459
2020-06-16,1.471
2020-06-17,1.467
2020-06-18,1.488
2020-06-19,1.521
2020-06-22,1.543
2020-06-23,1.538
2020-06-24,1.55
2020-06-29,1.536
2020-06-30,1.554
2020-07-01,1.573
2020-07-02,1.607
2020-07-03,1.634
2020-07-06,1.72
2020-07-07,1.779
2020-07-08,1.78
2020-07-09,1.811
2020-07-10,1.799
2020-07-13,1.844
2020-07-14,1.817
2020-07-15,1.767
2020-07-16,1.675
2020-07-17,1.671
2020-07-20,1.713
2020-07-21,1.723
2020-07-22,1.727
2020-07-23,1.728
2020-07-24,1.642
2020-07-27,1.616
2020-07-28,1.628
2020-07-29,1.677
2020-07-30,1.662
2020-07-31,1.681
2020-08-03,1.702
2020-08-04,1.715
2020-08-05,1.73
2020-08-06,1.726
2020-08-07,1.71
2020-08-10,1.696
2020-08-11,1.688
2020-08-12,1.683
2020-08-13,1.688
2020-08-14,1.713
2020-08-17,1.737
2020-08-18,1.743
2020-08-19,1.712
2020-08-20,1.688
2020-08-21,1.696
2020-08-24,1.712
2020-08-25,1.704
2020-08-26,1.675
2020-08-27,1.696
2020-08-28,1.728
2020-08-31,1.725
2020-09-01,1.757
2020-09-02,1.766
2020-09-03,1.756
2020-09-04,1.736
2020-09-07,1.686
2020-09-08,1.688
2020-09-09,1.635
2020-09-10,1.637
2020-09-11,1.67
2020-09-14,1.682
2020-09-15,1.722
2020-09-16,1.732
2020-09-17,1.754
2020-09-18,1.427
2020-09-21,1.404
2020-09-22,1.413
2020-09-23,1.419
2020-09-24,1.381
2020-09-25,1.377
2020-09-28,1.369
2020-09-29,1.393
2020-09-30,1.393
2020-10-09,1.424
2020-10-12,1.464
2020-10-13,1.48
2020-10-14,1.463
2020-10-15,1.477
2020-10-16,1.466
2020-10-19,1.422
2020-10-20,1.439
2020-10-21,1.425
2020-10-22,1.425
2020-10-23,1.413
2020-10-26,1.421
2020-10-27,1.421
2020-10-28,1.433
2020-10-29,1.44
2020-10-30,1.426
2020-11-02,1.444
2020-11-03,1.446
2020-11-04,1.468
2020-11-05,1.51
2020-11-06,1.543
2020-11-09,1.56
2020-11-10,1.546
2020-11-11,1.515
2020-11-12,1.532
2020-11-13,1.56
2020-11-16,1.568
2020-11-17,1.581
2020-11-18,1.589
2020-11-19,1.61
2020-11-20,1.655
2020-11-23,1.716
2020-11-24,1.761
2020-11-25,1.735
2020-11-26,1.702
2020-11-27,1.712
2020-11-30,1.684
2020-12-01,1.687
2020-12-02,1.667
2020-12-03,1.654
2020-12-04,1.655
2020-12-07,1.694
2020-12-08,1.724
2020-12-09,1.692
2020-12-10,1.717
2020-12-11,1.711
2020-12-14,1.738
2020-12-15,1.747
2020-12-16,1.742
2020-12-17,1.749
2020-12-18,1.804
2020-12-21,1.91
2020-12-22,1.876
2020-12-23,1.89
2020-12-24,1.87
2020-12-25,1.931
2020-12-28,1.974
2020-12-29,1.919
2020-12-30,1.958
2020-12-31,2.008
2021-01-04,2.108
2021-01-05,2.14
2021-01-06,2.15
2021-01-07,2.231
2021-01-08,2.23
2021-01-11,2.142
2021-01-12,2.177
2021-01-13,2.172
2021-01-14,2.05
2021-01-15,2.058
2021-01-18,2.073
2021-01-19,2.027
2021-01-20,2.06
2021-01-21,2.101
2021-01-22,2.154
2021-01-25,2.153
2021-01-26,2.084
2021-01-27,2.084
2021-01-28,2.019
2021-01-29,1.96
2021-02-01,1.939
2021-02-02,2.013
2021-02-03,1.985
2021-02-04,1.925
2021-02-05,1.864
2021-02-08,1.899
2021-02-09,1.964
2021-02-10,1.986
2021-02-18,1.963
2021-02-19,1.979
2021-02-22,1.992
2021-02-23,1.959
2021-02-24,1.9
2021-02-25,1.857
2021-02-26,1.828
2021-03-01,1.902
2021-03-02,1.87
2021-03-03,1.893
2021-03-04,1.813
2021-03-05,1.804
2021-03-08,1.675
2021-03-09,1.62
2021-03-10,1.651
2021-03-11,1.691
2021-03-12,1.693
2021-03-15,1.647
2021-03-16,1.655
2021-03-17,1.68
2021-03-18,1.703
2021-03-19,1.67
2021-03-22,1.677
2021-03-23,1.656
2021-03-24,1.618
2021-03-25,1.629
2021-03-26,1.679
2021-03-29,1.665
2021-03-30,1.676
2021-03-31,1.658
2021-04-01,1.672
2021-04-02,1.683
2021-04-06,1.675
2021-04-07,1.674
2021-04-08,1.675
2021-04-09,1.653
2021-04-12,1.608
2021-04-13,1.6
2021-04-14,1.643
2021-04-15,1.638
2021-04-16,1.639
2021-04-19,1.7
2021-04-20,1.686
2021-04-21,1.685
2021-04-22,1.677
2021-04-23,1.687
2021-04-26,1.675
2021-04-27,1.671
2021-04-28,1.686
2021-04-29,1.715
2021-04-30,1.726
2021-05-06,1.721
2021-05-07,1.72
2021-05-10,1.707
2021-05-11,1.705
2021-05-12,1.704
2021-05-13,1.693
2021-05-14,1.708
2021-05-17,1.728
2021-05-18,1.73
2021-05-19,1.752
2021-05-20,1.754
2021-05-21,1.755
2021-05-24,1.775
2021-05-25,1.804
2021-05-26,1.8
2021-05-27,1.804
2021-05-28,1.834
2021-05-31,1.893
2021-06-01,1.887
2021-06-02,1.876
2021-06-03,1.865
2021-06-04,1.9
2021-06-07,1.925
2021-06-08,1.89
2021-06-09,1.875
2021-06-10,1.899
2021-06-11,1.877
2021-06-15,1.844
2021-06-16,1.772
2021-06-17,1.78
2021-06-18,1.807
2021-06-21,1.799
2021-06-22,1.804
2021-06-23,1.831
2021-06-24,1.831
2021-06-25,1.853
2021-06-28,1.86
2021-06-29,1.85
2021-06-30,1.875
2021-07-01,1.861
2021-07-02,1.834
2021-07-05,1.881
2021-07-06,1.928
2021-07-07,1.982
2021-07-08,1.993
2021-07-09,2.059
2021-07-12,2.13
2021-07-13,2.15
2021-07-14,2.078
2021-07-15,2.103
2021-07-16,2.065
2021-07-19,2.066
2021-07-20,2.127
2021-07-21,2.216
2021-07-22,2.196
2021-07-23,2.22
2021-07-26,2.195
