DATETIME,price
2013-10-14,2.51
2013-10-15,2.508
2013-10-16,2.463
2013-10-17,2.451
2013-10-18,2.463
2013-10-21,2.514
2013-10-22,2.486
2013-10-23,2.46
2013-10-24,2.441
2013-10-25,2.403
2013-10-28,2.405
2013-10-29,2.406
2013-10-30,2.44
2013-10-31,2.417
2013-11-01,2.426
2013-11-04,2.422
2013-11-05,2.419
2013-11-06,2.394
2013-11-07,2.382
2013-11-08,2.348
2013-11-11,2.35
2013-11-12,2.373
2013-11-13,2.328
2013-11-14,2.335
2013-11-15,2.383
2013-11-18,2.459
2013-11-19,2.449
2013-11-20,2.46
2013-11-21,2.45
2013-11-22,2.433
2013-11-25,2.423
2013-11-26,2.423
2013-11-27,2.449
2013-11-28,2.473
2013-11-29,2.477
2013-12-02,2.456
2013-12-03,2.475
2013-12-04,2.509
2013-12-05,2.508
2013-12-06,2.497
2013-12-09,2.491
2013-12-10,2.491
2013-12-11,2.45
2013-12-12,2.448
2013-12-13,2.447
2013-12-16,2.404
2013-12-17,2.392
2013-12-18,2.395
2013-12-19,2.374
2013-12-20,2.322
2013-12-23,2.322
2013-12-24,2.323
2013-12-25,2.338
2013-12-26,2.304
2013-12-27,2.339
2013-12-30,2.339
2013-12-31,2.363
2014-01-02,2.358
2014-01-03,2.331
2014-01-06,2.274
2014-01-07,2.275
2014-01-08,2.274
2014-01-09,2.261
2014-01-10,2.243
2014-01-13,2.227
2014-01-14,2.243
2014-01-15,2.242
2014-01-16,2.244
2014-01-17,2.213
2014-01-20,2.202
2014-01-21,2.217
2014-01-22,2.276
2014-01-23,2.268
2014-01-24,2.281
2014-01-27,2.25
2014-01-28,2.256
2014-01-29,2.263
2014-01-30,2.233
2014-02-07,2.245
2014-02-10,2.298
2014-02-11,2.318
2014-02-12,2.324
2014-02-13,2.317
2014-02-14,2.307
2014-02-17,2.323
2014-02-18,2.295
2014-02-19,2.323
2014-02-20,2.301
2014-02-21,2.282
2014-02-24,2.23
2014-02-25,2.173
2014-02-26,2.173
2014-02-27,2.169
2014-02-28,2.19
2014-03-03,2.2
2014-03-04,2.196
2014-03-05,2.18
2014-03-06,2.188
2014-03-07,2.182
2014-03-10,2.112
2014-03-11,2.123
2014-03-12,2.122
2014-03-13,2.149
2014-03-14,2.135
2014-03-17,2.15
2014-03-18,2.15
2014-03-19,2.135
2014-03-20,2.1
2014-03-21,2.175
2014-03-24,2.188
2014-03-25,2.187
2014-03-26,2.187
2014-03-27,2.168
2014-03-28,2.167
2014-03-31,2.161
2014-04-01,2.175
2014-04-02,2.192
2014-04-03,2.179
2014-04-04,2.204
2014-04-08,2.253
2014-04-09,2.253
2014-04-10,2.291
2014-04-11,2.287
2014-04-14,2.284
2014-04-15,2.246
2014-04-16,2.246
2014-04-17,2.241
2014-04-18,2.239
2014-04-21,2.196
2014-04-22,2.208
2014-04-23,2.208
2014-04-24,2.207
2014-04-25,2.186
2014-04-28,2.153
2014-04-29,2.172
2014-04-30,2.171
2014-05-05,2.175
2014-05-06,2.17
2014-05-07,2.155
2014-05-08,2.152
2014-05-09,2.15
2014-05-12,2.194
2014-05-13,2.19
2014-05-14,2.192
2014-05-15,2.166
2014-05-16,2.163
2014-05-19,2.138
2014-05-20,2.133
2014-05-21,2.154
2014-05-22,2.147
2014-05-23,2.172
2014-05-26,2.178
2014-05-27,2.172
2014-05-28,2.194
2014-05-29,2.181
2014-05-30,2.178
2014-06-03,2.171
2014-06-04,2.151
2014-06-05,2.177
2014-06-06,2.16
2014-06-09,2.16
2014-06-10,2.186
2014-06-11,2.184
2014-06-12,2.181
2014-06-13,2.204
2014-06-16,2.218
2014-06-17,2.202
2014-06-18,2.191
2014-06-19,2.16
2014-06-20,2.166
2014-06-23,2.167
2014-06-24,2.18
2014-06-25,2.174
2014-06-26,2.188
2014-06-27,2.19
2014-06-30,2.2
2014-07-01,2.203
2014-07-02,2.211
2014-07-03,2.221
2014-07-04,2.224
2014-07-07,2.219
2014-07-08,2.222
2014-07-09,2.196
2014-07-10,2.189
2014-07-11,2.179
2014-07-14,2.204
2014-07-15,2.21
2014-07-16,2.205
2014-07-17,2.195
2014-07-18,2.202
2014-07-21,2.205
2014-07-22,2.233
2014-07-23,2.234
2014-07-24,2.28
2014-07-25,2.311
2014-07-28,2.369
2014-07-29,2.38
2014-07-30,2.369
2014-07-31,2.404
2014-08-01,2.377
2014-08-04,2.423
2014-08-05,2.417
2014-08-06,2.403
2014-08-07,2.375
2014-08-08,2.38
2014-08-11,2.41
2014-08-12,2.401
2014-08-13,2.406
2014-08-14,2.381
2014-08-15,2.407
2014-08-18,2.418
2014-08-19,2.417
2014-08-20,2.413
2014-08-21,2.401
2014-08-22,2.415
2014-08-25,2.393
2014-08-26,2.377
2014-08-27,2.376
2014-08-28,2.365
2014-08-29,2.387
2014-09-01,2.401
2014-09-02,2.437
2014-09-03,2.457
2014-09-04,2.48
2014-09-05,2.5
2014-09-09,2.494
2014-09-10,2.482
2014-09-11,2.472
2014-09-12,2.491
2014-09-15,2.483
2014-09-16,2.44
2014-09-17,2.448
2014-09-18,2.456
2014-09-19,2.476
2014-09-22,2.428
2014-09-23,2.452
2014-09-24,2.499
2014-09-25,2.488
2014-09-26,2.488
2014-09-29,2.501
2014-09-30,2.502
2014-10-08,2.529
2014-10-09,2.53
2014-10-10,2.518
2014-10-13,2.509
2014-10-14,2.498
2014-10-15,2.512
2014-10-16,2.502
2014-10-17,2.492
2014-10-20,2.504
2014-10-21,2.488
2014-10-22,2.475
2014-10-23,2.449
2014-10-24,2.445
2014-10-27,2.424
2014-10-28,2.469
2014-10-29,2.504
2014-10-30,2.517
2014-10-31,2.566
2014-11-03,2.562
2014-11-04,2.563
2014-11-05,2.563
2014-11-06,2.562
2014-11-07,2.555
2014-11-10,2.617
2014-11-11,2.617
2014-11-12,2.647
2014-11-13,2.653
2014-11-14,2.637
2014-11-17,2.621
2014-11-18,2.596
2014-11-19,2.591
2014-11-20,2.591
2014-11-21,2.643
2014-11-24,2.704
2014-11-25,2.74
2014-11-26,2.777
2014-11-27,2.81
2014-11-28,2.846
2014-12-01,2.857
2014-12-02,2.964
2014-12-03,3.0
2014-12-04,3.15
2014-12-05,3.158
2014-12-08,3.312
2014-12-09,3.1
2014-12-10,3.245
2014-12-11,3.202
2014-12-12,3.206
2014-12-15,3.244
2014-12-16,3.319
2014-12-17,3.36
2014-12-18,3.351
2014-12-19,3.407
2014-12-22,3.404
2014-12-23,3.308
2014-12-24,3.228
2014-12-25,3.337
2014-12-26,3.473
2014-12-29,3.45
2014-12-30,3.459
2014-12-31,3.544
2015-01-05,3.626
2015-01-06,3.622
2015-01-07,3.63
2015-01-08,3.55
2015-01-09,3.525
2015-01-12,3.525
2015-01-13,3.52
2015-01-14,3.514
2015-01-15,3.612
2015-01-16,3.645
2015-01-19,3.281
2015-01-20,3.406
2015-01-21,3.568
2015-01-22,3.579
2015-01-23,3.6
2015-01-26,3.625
2015-01-27,3.592
2015-01-28,3.536
2015-01-29,3.499
2015-01-30,3.46
2015-02-02,3.373
2015-02-03,3.449
2015-02-04,3.412
2015-02-05,3.393
2015-02-06,3.325
2015-02-09,3.354
2015-02-10,3.425
2015-02-11,3.451
2015-02-12,3.464
2015-02-13,3.485
2015-02-16,3.516
2015-02-17,3.546
2015-02-25,3.494
2015-02-26,3.589
2015-02-27,3.587
2015-03-02,3.617
2015-03-03,3.52
2015-03-04,3.544
2015-03-05,3.508
2015-03-06,3.497
2015-03-09,3.559
2015-03-10,3.538
2015-03-11,3.548
2015-03-12,3.606
2015-03-13,3.63
2015-03-16,3.727
2015-03-17,3.768
2015-03-18,3.872
2015-03-19,3.85
2015-03-20,3.907
2015-03-23,3.985
2015-03-24,3.976
2015-03-25,3.954
2015-03-26,3.961
2015-03-27,3.99
2015-03-30,4.118
2015-03-31,4.066
2015-04-01,4.137
2015-04-02,4.136
2015-04-03,4.201
2015-04-07,4.27
2015-04-08,4.298
2015-04-09,4.267
2015-04-10,4.381
2015-04-13,4.436
2015-04-14,4.455
2015-04-15,4.418
2015-04-16,4.574
2015-04-17,4.616
2015-04-20,4.535
2015-04-21,4.616
2015-04-22,4.748
2015-04-23,4.757
2015-04-24,4.737
2015-04-27,4.826
2015-04-28,4.774
2015-04-29,4.795
2015-04-30,4.779
2015-05-04,4.809
2015-05-05,4.65
2015-05-06,4.581
2015-05-07,4.502
2015-05-08,4.57
2015-05-11,4.701
2015-05-12,4.772
2015-05-13,4.733
2015-05-14,4.713
2015-05-15,4.631
2015-05-18,4.6
2015-05-19,4.79
2015-05-20,4.781
2015-05-21,4.888
2015-05-22,4.992
2015-05-25,5.158
2015-05-26,5.224
2015-05-27,5.215
2015-05-28,4.9
2015-05-29,4.864
2015-06-01,5.139
2015-06-02,5.199
2015-06-03,5.161
2015-06-04,5.227
2015-06-05,5.261
2015-06-08,5.359
2015-06-09,5.387
2015-06-10,5.347
2015-06-11,5.352
2015-06-12,5.37
2015-06-15,5.273
2015-06-16,5.122
2015-06-17,5.191
2015-06-18,4.997
2015-06-19,4.701
2015-06-23,4.805
2015-06-24,4.911
2015-06-25,4.741
2015-06-26,4.346
2015-06-29,4.242
2015-06-30,4.55
2015-07-01,4.3
2015-07-02,4.218
2015-07-03,3.965
2015-07-06,4.061
2015-07-07,3.988
2015-07-08,3.589
2015-07-09,3.948
2015-07-10,4.289
2015-07-13,4.276
2015-07-14,4.181
2015-07-15,3.964
2015-07-16,4.057
2015-07-17,4.223
2015-07-20,4.246
2015-07-21,4.209
2015-07-22,4.206
2015-07-23,4.323
2015-07-24,4.266
2015-07-27,3.901
2015-07-28,3.892
2015-07-29,4.0
2015-07-30,3.934
2015-07-31,3.862
2015-08-03,3.883
2015-08-04,4.017
2015-08-05,3.932
2015-08-06,3.929
2015-08-07,3.982
2015-08-10,4.162
2015-08-11,4.167
2015-08-12,4.11
2015-08-13,4.148
2015-08-14,4.151
2015-08-17,4.152
2015-08-18,3.901
2015-08-19,3.95
2015-08-20,3.851
2015-08-21,3.655
2015-08-24,3.29
2015-08-25,3.01
2015-08-26,3.097
2015-08-27,3.204
2015-08-28,3.311
2015-08-31,3.369
2015-09-01,3.371
2015-09-02,3.37
2015-09-07,3.271
2015-09-08,3.4
2015-09-09,3.456
2015-09-10,3.425
2015-09-11,3.406
2015-09-14,3.29
2015-09-15,3.179
2015-09-16,3.375
2015-09-17,3.271
2015-09-18,3.31
2015-09-21,3.355
2015-09-22,3.388
2015-09-23,3.313
2015-09-24,3.33
2015-09-25,3.27
2015-09-28,3.267
2015-09-29,3.2
2015-09-30,3.233
2015-10-08,3.302
2015-10-09,3.383
2015-10-12,3.511
2015-10-13,3.519
2015-10-14,3.474
2015-10-15,3.576
2015-10-16,3.607
2015-10-19,3.602
2015-10-20,3.628
2015-10-21,3.55
2015-10-22,3.59
2015-10-23,3.654
2015-10-26,3.678
2015-10-27,3.66
2015-10-28,3.599
2015-10-29,3.606
2015-10-30,3.619
2015-11-02,3.571
2015-11-03,3.548
2015-11-04,3.735
2015-11-05,3.804
2015-11-06,3.895
2015-11-09,3.953
2015-11-10,3.935
2015-11-11,3.93
2015-11-12,3.9
2015-11-13,3.867
2015-11-16,3.87
2015-11-17,3.85
2015-11-18,3.813
2015-11-19,3.87
2015-11-20,3.895
2015-11-23,3.863
2015-11-24,3.843
2015-11-25,3.884
2015-11-26,3.879
2015-11-27,3.706
2015-11-30,3.682
2015-12-01,3.71
2015-12-02,3.825
2015-12-03,3.845
2015-12-04,3.786
2015-12-07,3.798
2015-12-08,3.723
2015-12-09,3.735
2015-12-10,3.73
2015-12-11,3.71
2015-12-14,3.82
2015-12-15,3.816
2015-12-16,3.786
2015-12-17,3.861
2015-12-18,3.878
2015-12-21,3.975
2015-12-22,3.993
2015-12-23,3.998
2015-12-24,3.983
2015-12-25,3.97
2015-12-28,3.861
2015-12-29,3.891
2015-12-30,3.883
2015-12-31,3.859
2016-01-04,3.632
2016-01-05,3.586
2016-01-06,3.645
2016-01-07,3.449
2016-01-08,3.487
2016-01-11,3.312
2016-01-12,3.33
2016-01-13,3.27
2016-01-14,3.335
2016-01-15,3.234
2016-01-18,3.23
2016-01-19,3.333
2016-01-20,3.289
2016-01-21,3.183
2016-01-22,3.212
2016-01-25,3.22
2016-01-26,3.057
2016-01-27,3.02
2016-01-28,2.961
2016-01-29,3.038
2016-02-01,3.003
2016-02-02,3.066
2016-02-03,3.045
2016-02-04,3.086
2016-02-05,3.068
2016-02-15,3.045
2016-02-16,3.132
2016-02-17,3.158
2016-02-18,3.152
2016-02-19,3.151
2016-02-22,3.219
2016-02-23,3.2
2016-02-24,3.212
2016-02-25,3.047
2016-02-26,3.05
2016-02-29,2.968
2016-03-01,3.02
2016-03-02,3.149
2016-03-03,3.151
2016-03-04,3.205
2016-03-07,3.21
2016-03-08,3.206
2016-03-09,3.169
2016-03-10,3.135
2016-03-11,3.131
2016-03-14,3.172
2016-03-15,3.18
2016-03-16,3.194
2016-03-17,3.226
2016-03-18,3.289
2016-03-21,3.369
2016-03-22,3.34
2016-03-23,3.353
2016-03-24,3.3
2016-03-25,3.31
2016-03-28,3.292
2016-03-29,3.252
2016-03-30,3.33
2016-03-31,3.328
2016-04-01,3.339
2016-04-05,3.389
2016-04-06,3.37
2016-04-07,3.33
2016-04-08,3.308
2016-04-11,3.351
2016-04-12,3.336
2016-04-13,3.387
2016-04-14,3.387
2016-04-15,3.381
2016-04-18,3.353
2016-04-19,3.352
2016-04-20,3.293
2016-04-21,3.275
2016-04-22,3.29
2016-04-25,3.286
2016-04-26,3.295
2016-04-27,3.281
2016-04-28,3.276
2016-04-29,3.282
2016-05-03,3.335
2016-05-04,3.337
2016-05-05,3.338
2016-05-06,3.26
2016-05-09,3.201
2016-05-10,3.19
2016-05-11,3.205
2016-05-12,3.205
2016-05-13,3.194
2016-05-16,3.208
2016-05-17,3.208
2016-05-18,3.186
2016-05-19,3.186
2016-05-20,3.195
2016-05-23,3.205
2016-05-24,3.181
2016-05-25,3.189
2016-05-26,3.19
2016-05-27,3.188
2016-05-30,3.195
2016-05-31,3.303
2016-06-01,3.295
2016-06-02,3.293
2016-06-03,3.325
2016-06-06,3.309
2016-06-07,3.305
2016-06-08,3.3
2016-06-13,3.2
2016-06-14,3.21
2016-06-15,3.252
2016-06-16,3.236
2016-06-17,3.24
2016-06-20,3.244
2016-06-21,3.226
2016-06-22,3.258
2016-06-23,3.246
2016-06-24,3.22
2016-06-27,3.25
2016-06-28,3.276
2016-06-29,3.289
2016-06-30,3.289
2016-07-01,3.296
2016-07-04,3.356
2016-07-05,3.354
2016-07-06,3.361
2016-07-07,3.365
2016-07-08,3.358
2016-07-11,3.378
2016-07-12,3.447
2016-07-13,3.46
2016-07-14,3.452
2016-07-15,3.466
2016-07-18,3.45
2016-07-19,3.425
2016-07-20,3.421
2016-07-21,3.44
2016-07-22,3.406
2016-07-25,3.41
2016-07-26,3.46
2016-07-27,3.395
2016-07-28,3.409
2016-07-29,3.397
2016-08-01,3.362
2016-08-02,3.367
2016-08-03,3.438
2016-08-04,3.386
2016-08-05,3.414
2016-08-08,3.425
2016-08-09,3.444
2016-08-10,3.429
2016-08-11,3.421
2016-08-12,3.49
2016-08-15,3.593
2016-08-16,3.59
2016-08-17,3.571
2016-08-18,3.565
2016-08-19,3.566
2016-08-22,3.543
2016-08-23,3.538
2016-08-24,3.543
2016-08-25,3.516
2016-08-26,3.534
2016-08-29,3.515
2016-08-30,3.518
2016-08-31,3.53
2016-09-01,3.506
2016-09-02,3.524
2016-09-05,3.526
2016-09-06,3.551
2016-09-07,3.551
2016-09-08,3.548
2016-09-09,3.529
2016-09-12,3.471
2016-09-13,3.461
2016-09-14,3.445
2016-09-19,3.469
2016-09-20,3.461
2016-09-21,3.47
2016-09-22,3.501
2016-09-23,3.485
2016-09-26,3.428
2016-09-27,3.45
2016-09-28,3.439
2016-09-29,3.451
2016-09-30,3.465
2016-10-10,3.502
2016-10-11,3.518
2016-10-12,3.519
2016-10-13,3.512
2016-10-14,3.517
2016-10-17,3.487
2016-10-18,3.534
2016-10-19,3.523
2016-10-20,3.529
2016-10-21,3.541
2016-10-24,3.581
2016-10-25,3.581
2016-10-26,3.567
2016-10-27,3.562
2016-10-28,3.551
2016-10-31,3.55
2016-11-01,3.571
2016-11-02,3.546
2016-11-03,3.581
2016-11-04,3.567
2016-11-07,3.57
2016-11-08,3.589
2016-11-09,3.571
2016-11-10,3.607
2016-11-11,3.633
2016-11-14,3.647
2016-11-15,3.646
2016-11-16,3.644
2016-11-17,3.652
2016-11-18,3.636
2016-11-21,3.661
2016-11-22,3.686
2016-11-23,3.702
2016-11-24,3.71
2016-11-25,3.755
2016-11-28,3.758
2016-11-29,3.792
2016-11-30,3.765
2016-12-01,3.805
2016-12-02,3.759
2016-12-05,3.69
2016-12-06,3.681
2016-12-07,3.71
2016-12-08,3.701
2016-12-09,3.719
2016-12-12,3.629
2016-12-13,3.629
2016-12-14,3.6
2016-12-15,3.561
2016-12-16,3.565
2016-12-19,3.557
2016-12-20,3.526
2016-12-21,3.556
2016-12-22,3.554
2016-12-23,3.517
2016-12-26,3.539
2016-12-27,3.535
2016-12-28,3.515
2016-12-29,3.53
2016-12-30,3.522
2017-01-03,3.559
2017-01-04,3.582
2017-01-05,3.59
2017-01-06,3.57
2017-01-09,3.583
2017-01-10,3.583
2017-01-11,3.56
2017-01-12,3.54
2017-01-13,3.533
2017-01-16,3.537
2017-01-17,3.538
2017-01-18,3.55
2017-01-19,3.55
2017-01-20,3.568
2017-01-23,3.585
2017-01-24,3.586
2017-01-25,3.592
2017-01-26,3.61
2017-02-03,3.587
2017-02-06,3.595
2017-02-07,3.578
2017-02-08,3.597
2017-02-09,3.615
2017-02-10,3.637
2017-02-13,3.657
2017-02-14,3.653
2017-02-15,3.64
2017-02-16,3.66
2017-02-17,3.649
2017-02-20,3.701
2017-02-21,3.708
2017-02-22,3.716
2017-02-23,3.693
2017-02-24,3.697
2017-02-27,3.675
2017-02-28,3.68
2017-03-01,3.677
2017-03-02,3.665
2017-03-03,3.652
2017-03-06,3.675
2017-03-07,3.675
2017-03-08,3.673
2017-03-09,3.648
2017-03-10,3.647
2017-03-13,3.681
2017-03-14,3.675
2017-03-15,3.688
2017-03-16,3.71
2017-03-17,3.665
2017-03-20,3.668
2017-03-21,3.686
2017-03-22,3.678
2017-03-23,3.686
2017-03-24,3.71
2017-03-27,3.705
2017-03-28,3.7
2017-03-29,3.697
2017-03-30,3.662
2017-03-31,3.681
2017-04-05,3.732
2017-04-06,3.742
2017-04-07,3.745
2017-04-10,3.734
2017-04-11,3.748
2017-04-12,3.736
2017-04-13,3.745
2017-04-14,3.726
2017-04-17,3.714
2017-04-18,3.698
2017-04-19,3.673
2017-04-20,3.694
2017-04-21,3.696
2017-04-24,3.665
2017-04-25,3.668
2017-04-26,3.678
2017-04-27,3.675
2017-04-28,3.662
2017-05-02,3.653
2017-05-03,3.644
2017-05-04,3.626
2017-05-05,3.603
2017-05-08,3.578
2017-05-09,3.576
2017-05-10,3.565
2017-05-11,3.579
2017-05-12,3.605
2017-05-15,3.637
2017-05-16,3.667
2017-05-17,3.647
2017-05-18,3.63
2017-05-19,3.631
2017-05-22,3.642
2017-05-23,3.655
2017-05-24,3.653
2017-05-25,3.722
2017-05-26,3.716
2017-05-31,3.735
2017-06-01,3.736
2017-06-02,3.723
2017-06-05,3.706
2017-06-06,3.732
2017-06-07,3.775
2017-06-08,3.802
2017-06-09,3.826
2017-06-12,3.823
2017-06-13,3.831
2017-06-14,3.792
2017-06-15,3.784
2017-06-16,3.777
2017-06-19,3.814
2017-06-20,3.81
2017-06-21,3.849
2017-06-22,3.858
2017-06-23,3.894
2017-06-26,3.936
2017-06-27,3.944
2017-06-28,3.924
2017-06-29,3.942
2017-06-30,3.94
2017-07-03,3.927
2017-07-04,3.889
2017-07-05,3.934
2017-07-06,3.946
2017-07-07,3.938
2017-07-10,3.938
2017-07-11,3.967
2017-07-12,3.949
2017-07-13,3.984
2017-07-14,4.005
2017-07-17,3.979
2017-07-18,3.962
2017-07-19,4.039
2017-07-20,4.055
2017-07-21,4.033
2017-07-24,4.055
2017-07-25,4.034
2017-07-26,4.01
2017-07-27,4.026
2017-07-28,4.034
2017-07-31,4.048
2017-08-01,4.078
2017-08-02,4.072
2017-08-03,4.036
2017-08-04,4.015
2017-08-07,4.041
2017-08-08,4.039
2017-08-09,4.041
2017-08-10,4.025
2017-08-11,3.963
2017-08-14,4.002
2017-08-15,4.013
2017-08-16,4.009
2017-08-17,4.035
2017-08-18,4.045
2017-08-21,4.054
2017-08-22,4.066
2017-08-23,4.069
2017-08-24,4.055
2017-08-25,4.123
2017-08-28,4.163
2017-08-29,4.157
2017-08-30,4.155
2017-08-31,4.152
2017-09-01,4.163
2017-09-04,4.168
2017-09-05,4.183
2017-09-06,4.178
2017-09-07,4.155
2017-09-08,4.149
2017-09-11,4.157
2017-09-12,4.163
2017-09-13,4.172
2017-09-14,4.157
2017-09-15,4.155
2017-09-18,4.182
2017-09-19,4.154
2017-09-20,4.168
2017-09-21,4.163
2017-09-22,4.156
2017-09-25,4.141
2017-09-26,4.139
2017-09-27,4.148
2017-09-28,4.147
2017-09-29,4.183
2017-10-09,4.22
2017-10-10,4.224
2017-10-11,4.234
2017-10-12,4.245
2017-10-13,4.26
2017-10-16,4.25
2017-10-17,4.244
2017-10-18,4.268
2017-10-19,4.26
2017-10-20,4.256
2017-10-23,4.261
2017-10-24,4.289
2017-10-25,4.305
2017-10-26,4.325
2017-10-27,4.357
2017-10-30,4.335
2017-10-31,4.347
2017-11-01,4.324
2017-11-02,4.333
2017-11-03,4.33
2017-11-06,4.351
2017-11-07,4.397
2017-11-08,4.384
2017-11-09,4.415
2017-11-10,4.463
2017-11-13,4.474
2017-11-14,4.445
2017-11-15,4.415
2017-11-16,4.452
2017-11-17,4.461
2017-11-20,4.496
2017-11-21,4.579
2017-11-22,4.574
2017-11-23,4.442
2017-11-24,4.448
2017-11-27,4.372
2017-11-28,4.38
2017-11-29,4.386
2017-11-30,4.343
2017-12-01,4.33
2017-12-04,4.351
2017-12-05,4.379
2017-12-06,4.355
2017-12-07,4.316
2017-12-08,4.366
2017-12-11,4.415
2017-12-12,4.351
2017-12-13,4.38
2017-12-14,4.361
2017-12-15,4.316
2017-12-18,4.318
2017-12-19,4.362
2017-12-20,4.355
2017-12-21,4.401
2017-12-22,4.383
2017-12-25,4.373
2017-12-26,4.388
2017-12-27,4.316
2017-12-28,4.34
2017-12-29,4.356
2018-01-02,4.421
2018-01-03,4.445
2018-01-04,4.457
2018-01-05,4.488
2018-01-08,4.492
2018-01-09,4.533
2018-01-10,4.55
2018-01-11,4.539
2018-01-12,4.573
2018-01-15,4.56
2018-01-16,4.595
2018-01-17,4.59
2018-01-18,4.621
2018-01-19,4.632
2018-01-22,4.681
2018-01-23,4.743
2018-01-24,4.745
2018-01-25,4.71
2018-01-26,4.745
2018-01-29,4.655
2018-01-30,4.602
2018-01-31,4.635
2018-02-01,4.589
2018-02-02,4.628
2018-02-05,4.691
2018-02-06,4.492
2018-02-07,4.39
2018-02-08,4.332
2018-02-09,4.152
2018-02-12,4.23
2018-02-13,4.265
2018-02-14,4.291
2018-02-22,4.384
2018-02-23,4.397
2018-02-26,4.443
2018-02-27,4.385
2018-02-28,4.343
2018-03-01,4.37
2018-03-02,4.351
2018-03-05,4.351
2018-03-06,4.394
2018-03-07,4.366
2018-03-08,4.401
2018-03-09,4.443
2018-03-12,4.47
2018-03-13,4.415
2018-03-14,4.396
2018-03-15,4.425
2018-03-16,4.386
2018-03-19,4.395
2018-03-20,4.401
2018-03-21,4.371
2018-03-22,4.334
2018-03-23,4.22
2018-03-26,4.192
2018-03-27,4.231
2018-03-28,4.157
2018-03-29,4.217
2018-03-30,4.21
2018-04-02,4.196
2018-04-03,4.18
2018-04-04,4.168
2018-04-09,4.166
2018-04-10,4.244
