DATETIME,price
2006-10-16,1.169
2006-10-17,1.161
2006-10-18,1.185
2006-10-19,1.189
2006-10-20,1.192
2006-10-23,1.173
2006-10-24,1.194
2006-10-25,1.201
2006-10-26,1.217
2006-10-27,1.201
2006-10-30,1.213
2006-10-31,1.233
2006-11-01,1.251
2006-11-02,1.246
2006-11-03,1.267
2006-11-06,1.285
2006-11-07,1.303
2006-11-08,1.283
2006-11-09,1.312
2006-11-10,1.308
2006-11-13,1.286
2006-11-14,1.3
2006-11-15,1.333
2006-11-16,1.302
2006-11-17,1.327
2006-11-20,1.364
2006-11-21,1.37
2006-11-22,1.38
2006-11-23,1.389
2006-11-24,1.383
2006-11-27,1.375
2006-11-28,1.36
2006-11-29,1.38
2006-11-30,1.416
2006-12-01,1.421
2006-12-04,1.481
2006-12-05,1.487
2006-12-06,1.483
2006-12-07,1.498
2006-12-08,1.438
2006-12-11,1.52
2006-12-12,1.527
2006-12-13,1.52
2006-12-14,1.547
2006-12-15,1.574
2006-12-18,1.608
2006-12-19,1.615
2006-12-20,1.641
2006-12-21,1.617
2006-12-22,1.588
2006-12-25,1.627
2006-12-26,1.636
2006-12-27,1.69
2006-12-28,1.699
2006-12-29,1.788
2007-01-04,1.801
2007-01-05,1.776
2007-01-08,1.829
2007-01-09,1.904
2007-01-10,1.924
2007-01-11,1.898
2007-01-12,1.837
2007-01-15,1.917
2007-01-16,1.944
2007-01-17,1.91
2007-01-18,1.906
2007-01-19,1.968
2007-01-22,2.053
2007-01-23,2.085
2007-01-24,2.11
2007-01-25,2.07
2007-01-26,2.151
2007-01-29,2.2
2007-01-30,2.177
2007-01-31,2.035
2007-02-01,2.025
2007-02-02,1.932
2007-02-05,1.884
2007-02-06,1.946
2007-02-07,1.987
2007-02-08,2.005
2007-02-09,1.98
2007-02-12,2.068
2007-02-13,2.085
2007-02-14,2.155
2007-02-15,2.218
2007-02-16,2.212
2007-02-26,2.215
2007-02-27,2.021
2007-02-28,2.074
2007-03-01,2.016
2007-03-02,2.043
2007-03-05,1.996
2007-03-06,2.051
2007-03-07,2.103
2007-03-08,2.113
2007-03-09,2.111
2007-03-12,2.101
2007-03-13,2.11
2007-03-14,2.067
2007-03-15,2.107
2007-03-16,2.074
2007-03-19,2.152
2007-03-20,2.147
2007-03-21,2.173
2007-03-22,2.18
2007-03-23,2.176
2007-03-26,2.207
2007-03-27,2.21
2007-03-28,2.251
2007-03-29,2.274
2007-03-30,2.259
2007-04-02,2.31
2007-04-03,2.332
2007-04-04,2.342
2007-04-05,2.348
2007-04-06,2.353
2007-04-09,2.405
2007-04-10,2.427
2007-04-11,2.461
2007-04-12,2.498
2007-04-13,2.471
2007-04-16,2.542
2007-04-17,2.531
2007-04-18,2.515
2007-04-19,2.412
2007-04-20,2.503
2007-04-23,2.612
2007-04-24,2.609
2007-04-25,2.638
2007-04-26,2.656
2007-04-27,2.635
2007-04-30,2.675
2007-05-08,2.763
2007-05-09,2.785
2007-05-10,2.81
2007-05-11,2.788
2007-05-14,2.821
2007-05-15,2.72
2007-05-16,2.768
2007-05-17,2.808
2007-05-18,2.788
2007-05-21,2.793
2007-05-22,2.82
2007-05-23,2.857
2007-05-24,2.83
2007-05-25,2.869
2007-05-28,2.926
2007-05-29,2.98
2007-05-30,2.737
2007-05-31,2.879
2007-06-01,2.859
2007-06-04,2.697
2007-06-05,2.716
2007-06-06,2.707
2007-06-07,2.789
2007-06-08,2.801
2007-06-11,2.85
2007-06-12,2.915
2007-06-13,2.999
2007-06-14,2.962
2007-06-15,2.984
2007-06-18,3.08
2007-06-19,3.066
2007-06-20,3.023
2007-06-21,3.048
2007-06-22,2.986
2007-06-25,2.917
2007-06-26,2.94
2007-06-27,3.038
2007-06-28,2.961
2007-06-29,2.891
2007-07-02,2.925
2007-07-03,2.94
2007-07-04,2.873
2007-07-05,2.769
2007-07-06,2.837
2007-07-09,2.93
2007-07-10,2.914
2007-07-11,2.916
2007-07-12,2.954
2007-07-13,2.958
2007-07-16,2.86
2007-07-17,2.943
2007-07-18,2.958
2007-07-19,2.947
2007-07-20,3.089
2007-07-23,3.202
2007-07-24,3.203
2007-07-25,3.287
2007-07-26,3.277
2007-07-27,3.244
2007-07-30,3.336
2007-07-31,3.362
2007-08-01,3.256
2007-08-02,3.341
2007-08-03,3.5
2007-08-06,3.55
2007-08-07,3.56
2007-08-08,3.537
2007-08-09,3.656
2007-08-10,3.649
2007-08-13,3.669
2007-08-14,3.706
2007-08-15,3.719
2007-08-16,3.641
2007-08-17,3.554
2007-08-20,3.79
2007-08-21,3.819
2007-08-22,3.87
2007-08-23,3.917
2007-08-24,4.026
2007-08-27,4.041
2007-08-28,4.04
2007-08-29,3.99
2007-08-30,4.02
2007-08-31,4.06
2007-09-03,4.155
2007-09-04,4.086
2007-09-05,4.083
2007-09-06,4.126
2007-09-07,4.06
2007-09-10,4.11
2007-09-11,3.954
2007-09-12,3.966
2007-09-13,4.056
2007-09-14,4.069
2007-09-17,4.175
2007-09-18,4.14
2007-09-19,4.09
2007-09-20,4.138
2007-09-21,4.095
2007-09-24,4.139
2007-09-25,4.109
2007-09-26,4.049
2007-09-27,4.103
2007-09-28,4.243
2007-10-08,4.295
2007-10-09,4.314
2007-10-10,4.352
2007-10-11,4.475
2007-10-12,4.457
2007-10-15,4.587
2007-10-16,4.599
2007-10-17,4.546
2007-10-18,4.38
2007-10-19,4.348
2007-10-22,4.255
2007-10-23,4.36
2007-10-24,4.404
2007-10-25,4.24
2007-10-26,4.308
2007-10-29,4.392
2007-10-30,4.442
2007-10-31,4.445
2007-11-01,4.407
2007-11-02,4.311
2007-11-05,4.228
2007-11-06,4.204
2007-11-07,4.226
2007-11-08,4.034
2007-11-09,3.999
2007-11-12,3.952
2007-11-13,3.924
2007-11-14,4.108
2007-11-15,4.029
2007-11-16,3.971
2007-11-19,3.954
2007-11-20,3.996
2007-11-21,3.96
2007-11-22,3.804
2007-11-23,3.862
2007-11-26,3.784
2007-11-27,3.774
2007-11-28,3.722
2007-11-29,3.913
2007-11-30,3.82
2007-12-03,3.856
2007-12-04,3.89
2007-12-05,4.0
2007-12-06,3.985
2007-12-07,4.06
2007-12-10,4.114
2007-12-11,4.084
2007-12-12,4.003
2007-12-13,3.865
2007-12-14,3.942
2007-12-17,3.839
2007-12-18,3.81
2007-12-19,3.901
2007-12-20,3.975
2007-12-21,4.027
2007-12-24,4.086
2007-12-25,4.082
2007-12-26,4.105
2007-12-27,4.184
2007-12-28,4.151
2008-01-02,4.141
2008-01-03,4.156
2008-01-04,4.203
2008-01-07,4.253
2008-01-08,4.266
2008-01-09,4.328
2008-01-10,4.343
2008-01-11,4.402
2008-01-14,4.437
2008-01-15,4.37
2008-01-16,4.235
2008-01-17,4.151
2008-01-18,4.165
2008-01-21,3.969
2008-01-22,3.698
2008-01-23,3.845
2008-01-24,3.825
2008-01-25,3.881
2008-01-28,3.621
2008-01-29,3.635
2008-01-30,3.552
2008-01-31,3.512
2008-02-01,3.501
2008-02-04,3.851
2008-02-05,3.777
2008-02-13,3.683
2008-02-14,3.721
2008-02-15,3.653
2008-02-18,3.715
2008-02-19,3.798
2008-02-20,3.694
2008-02-21,3.645
2008-02-22,3.5
2008-02-25,3.384
2008-02-26,3.409
2008-02-27,3.493
2008-02-28,3.469
2008-02-29,3.501
2008-03-03,3.58
2008-03-04,3.459
2008-03-05,3.423
2008-03-06,3.458
2008-03-07,3.421
2008-03-10,3.294
2008-03-11,3.294
2008-03-12,3.207
2008-03-13,3.136
2008-03-14,3.115
2008-03-17,3.027
2008-03-18,2.912
2008-03-19,2.994
2008-03-20,3.052
2008-03-21,3.057
2008-03-24,2.914
2008-03-25,2.924
2008-03-26,2.94
2008-03-27,2.82
2008-03-28,2.958
2008-03-31,2.866
2008-04-01,2.763
2008-04-02,2.788
2008-04-03,2.872
2008-04-07,2.989
2008-04-08,2.982
2008-04-09,2.844
2008-04-10,2.873
2008-04-11,2.882
2008-04-14,2.718
2008-04-15,2.74
2008-04-16,2.68
2008-04-17,2.606
2008-04-18,2.539
2008-04-21,2.575
2008-04-22,2.61
2008-04-23,2.718
2008-04-24,2.99
2008-04-25,2.985
2008-04-28,2.912
2008-04-29,2.943
2008-04-30,3.111
2008-05-05,3.135
2008-05-06,3.087
2008-05-07,2.963
2008-05-08,3.02
2008-05-09,2.961
2008-05-12,2.973
2008-05-13,2.925
2008-05-14,3.014
2008-05-15,2.997
2008-05-16,2.99
2008-05-19,2.964
2008-05-20,2.836
2008-05-21,2.887
2008-05-22,2.841
2008-05-23,2.845
2008-05-26,2.759
2008-05-27,2.764
2008-05-28,2.839
2008-05-29,2.774
2008-05-30,2.807
2008-06-02,2.822
2008-06-03,2.811
2008-06-04,2.754
2008-06-05,2.725
2008-06-06,2.712
2008-06-10,2.482
2008-06-11,2.461
2008-06-12,2.406
2008-06-13,2.367
2008-06-16,2.369
2008-06-17,2.317
2008-06-18,2.408
2008-06-19,2.25
2008-06-20,2.33
2008-06-23,2.269
2008-06-24,2.306
2008-06-25,2.381
2008-06-26,2.378
2008-06-27,2.256
2008-06-30,2.232
2008-07-01,2.143
2008-07-02,2.133
2008-07-03,2.16
2008-07-04,2.14
2008-07-07,2.263
2008-07-08,2.262
2008-07-09,2.368
2008-07-10,2.336
2008-07-11,2.32
2008-07-14,2.331
2008-07-15,2.226
2008-07-16,2.157
2008-07-17,2.142
2008-07-18,2.238
2008-07-21,2.302
2008-07-22,2.289
2008-07-23,2.279
2008-07-24,2.362
2008-07-25,2.337
2008-07-28,2.35
2008-07-29,2.3
2008-07-30,2.295
2008-07-31,2.237
2008-08-01,2.273
2008-08-04,2.224
2008-08-05,2.19
2008-08-06,2.217
2008-08-07,2.22
2008-08-08,2.112
2008-08-11,2.041
2008-08-12,2.031
2008-08-13,2.019
2008-08-14,2.012
2008-08-15,2.027
2008-08-18,1.935
2008-08-19,1.954
2008-08-20,2.119
2008-08-21,2.049
2008-08-22,2.009
2008-08-25,2.021
2008-08-26,1.982
2008-08-27,1.988
2008-08-28,2.003
2008-08-29,2.038
2008-09-01,1.975
2008-09-02,1.948
2008-09-03,1.908
2008-09-04,1.91
2008-09-05,1.86
2008-09-08,1.832
2008-09-09,1.842
2008-09-10,1.839
2008-09-11,1.771
2008-09-12,1.774
2008-09-16,1.649
2008-09-17,1.601
2008-09-18,1.569
2008-09-19,1.726
2008-09-22,1.899
2008-09-23,1.777
2008-09-24,1.798
2008-09-25,1.872
2008-09-26,1.866
2008-10-06,1.762
2008-10-07,1.731
2008-10-08,1.65
2008-10-09,1.634
2008-10-10,1.572
2008-10-13,1.663
2008-10-14,1.612
2008-10-15,1.582
2008-10-16,1.503
2008-10-17,1.513
2008-10-20,1.568
2008-10-21,1.543
2008-10-22,1.502
2008-10-23,1.494
2008-10-24,1.446
2008-10-27,1.323
2008-10-28,1.389
2008-10-29,1.347
2008-10-30,1.391
2008-10-31,1.359
2008-11-03,1.36
2008-11-04,1.355
2008-11-05,1.415
2008-11-06,1.372
2008-11-07,1.399
2008-11-10,1.529
2008-11-11,1.491
2008-11-12,1.505
2008-11-13,1.554
2008-11-14,1.589
2008-11-17,1.602
2008-11-18,1.495
2008-11-19,1.535
2008-11-20,1.49
2008-11-21,1.485
2008-11-24,1.424
2008-11-25,1.42
2008-11-26,1.422
2008-11-27,1.448
2008-11-28,1.397
2008-12-01,1.412
2008-12-02,1.407
2008-12-03,1.476
2008-12-04,1.503
2008-12-05,1.52
2008-12-08,1.583
2008-12-09,1.538
2008-12-10,1.585
2008-12-11,1.543
2008-12-12,1.478
2008-12-15,1.486
2008-12-16,1.495
2008-12-17,1.494
2008-12-18,1.53
2008-12-19,1.528
2008-12-22,1.499
2008-12-23,1.434
2008-12-24,1.411
2008-12-25,1.399
2008-12-26,1.398
2008-12-29,1.391
2008-12-30,1.373
2008-12-31,1.365
2009-01-05,1.417
2009-01-06,1.457
2009-01-07,1.448
2009-01-08,1.407
2009-01-09,1.428
2009-01-12,1.42
2009-01-13,1.397
2009-01-14,1.46
2009-01-15,1.447
2009-01-16,1.489
2009-01-19,1.508
2009-01-20,1.518
2009-01-21,1.511
2009-01-22,1.526
2009-01-23,1.518
2009-02-02,1.52
2009-02-03,1.559
2009-02-04,1.606
2009-02-05,1.6
2009-02-06,1.668
2009-02-09,1.692
2009-02-10,1.697
2009-02-11,1.7
2009-02-12,1.675
2009-02-13,1.737
2009-02-16,1.792
2009-02-17,1.748
2009-02-18,1.668
2009-02-19,1.66
2009-02-20,1.679
2009-02-23,1.718
2009-02-24,1.629
2009-02-25,1.645
2009-02-26,1.593
2009-02-27,1.574
2009-03-02,1.576
2009-03-03,1.553
2009-03-04,1.671
2009-03-05,1.689
2009-03-06,1.676
2009-03-09,1.619
2009-03-10,1.641
2009-03-11,1.626
2009-03-12,1.624
2009-03-13,1.621
2009-03-16,1.658
2009-03-17,1.709
2009-03-18,1.704
2009-03-19,1.732
2009-03-20,1.726
2009-03-23,1.766
2009-03-24,1.774
2009-03-25,1.745
2009-03-26,1.818
2009-03-27,1.823
2009-03-30,1.815
2009-03-31,1.831
2009-04-01,1.85
2009-04-02,1.876
2009-04-03,1.889
2009-04-07,1.894
2009-04-08,1.816
2009-04-09,1.844
2009-04-10,1.891
2009-04-13,1.938
2009-04-14,1.942
2009-04-15,1.935
2009-04-16,1.933
2009-04-17,1.909
2009-04-20,1.947
2009-04-21,1.916
2009-04-22,1.867
2009-04-23,1.863
2009-04-24,1.848
2009-04-27,1.816
2009-04-28,1.815
2009-04-29,1.887
2009-04-30,1.887
2009-05-04,1.949
2009-05-05,1.953
2009-05-06,1.974
2009-05-07,1.981
2009-05-08,2.019
2009-05-11,1.99
2009-05-12,2.024
2009-05-13,2.043
2009-05-14,2.01
2009-05-15,2.014
2009-05-18,2.025
2009-05-19,2.048
2009-05-20,2.02
2009-05-21,1.969
2009-05-22,1.968
2009-05-25,1.975
2009-05-26,1.943
2009-05-27,1.99
2009-06-01,2.077
2009-06-02,2.073
2009-06-03,2.155
2009-06-04,2.169
2009-06-05,2.161
2009-06-08,2.181
2009-06-09,2.197
2009-06-10,2.214
2009-06-11,2.203
2009-06-12,2.162
2009-06-15,2.219
2009-06-16,2.204
2009-06-17,2.233
2009-06-18,2.281
2009-06-19,2.312
2009-06-22,2.316
2009-06-23,2.326
2009-06-24,2.332
2009-06-25,2.33
2009-06-26,2.336
2009-06-29,2.392
2009-06-30,2.379
2009-07-01,2.442
2009-07-02,2.482
2009-07-03,2.511
2009-07-06,2.55
2009-07-07,2.513
2009-07-08,2.497
2009-07-09,2.531
2009-07-10,2.515
2009-07-13,2.468
2009-07-14,2.551
2009-07-15,2.576
2009-07-16,2.598
2009-07-17,2.611
2009-07-20,2.661
2009-07-21,2.621
2009-07-22,2.681
2009-07-23,2.716
2009-07-24,2.745
2009-07-27,2.809
2009-07-28,2.795
2009-07-29,2.663
2009-07-30,2.752
2009-07-31,2.819
2009-08-03,2.838
2009-08-04,2.812
2009-08-05,2.763
2009-08-06,2.7
2009-08-07,2.637
2009-08-10,2.618
2009-08-11,2.619
2009-08-12,2.493
2009-08-13,2.532
2009-08-14,2.476
2009-08-17,2.339
2009-08-18,2.348
2009-08-19,2.24
2009-08-20,2.344
2009-08-21,2.373
2009-08-24,2.376
2009-08-25,2.27
2009-08-26,2.305
2009-08-27,2.285
2009-08-28,2.206
2009-08-31,2.045
2009-09-01,2.089
2009-09-02,2.135
2009-09-03,2.247
2009-09-04,2.247
2009-09-07,2.259
2009-09-08,2.307
2009-09-09,2.31
2009-09-10,2.286
2009-09-11,2.361
2009-09-14,2.385
2009-09-15,2.385
2009-09-16,2.342
2009-09-17,2.387
2009-09-18,2.3
2009-09-21,2.301
2009-09-22,2.242
2009-09-23,2.213
2009-09-24,2.241
2009-09-25,2.237
2009-09-28,2.175
2009-09-29,2.188
2009-09-30,2.213
2009-10-09,2.325
2009-10-12,2.304
2009-10-13,2.345
2009-10-14,2.358
2009-10-15,2.372
2009-10-16,2.37
2009-10-19,2.429
2009-10-20,2.46
2009-10-21,2.457
2009-10-22,2.435
2009-10-23,2.483
2009-10-26,2.489
2009-10-27,2.418
2009-10-28,2.411
2009-10-29,2.352
2009-10-30,2.379
2009-11-02,2.468
2009-11-03,2.492
2009-11-04,2.506
2009-11-05,2.512
2009-11-06,2.518
2009-11-09,2.525
2009-11-10,2.533
2009-11-11,2.517
2009-11-12,2.509
2009-11-13,2.53
2009-11-16,2.608
2009-11-17,2.608
2009-11-18,2.606
2009-11-19,2.607
2009-11-20,2.584
2009-11-23,2.596
2009-11-24,2.531
2009-11-25,2.568
2009-11-26,2.461
2009-11-27,2.395
2009-11-30,2.471
2009-12-01,2.493
2009-12-02,2.516
2009-12-03,2.5
2009-12-04,2.594
2009-12-07,2.596
2009-12-08,2.55
2009-12-09,2.496
2009-12-10,2.513
2009-12-11,2.513
2009-12-14,2.558
2009-12-15,2.525
2009-12-16,2.512
2009-12-17,2.468
2009-12-18,2.43
2009-12-21,2.415
2009-12-22,2.367
2009-12-23,2.374
2009-12-24,2.435
2009-12-25,2.408
2009-12-28,2.451
2009-12-29,2.475
2009-12-30,2.542
2009-12-31,2.559
2010-01-04,2.512
2010-01-05,2.544
2010-01-06,2.512
2010-01-07,2.462
2010-01-08,2.462
2010-01-11,2.473
2010-01-12,2.505
2010-01-13,2.394
2010-01-14,2.416
2010-01-15,2.422
2010-01-18,2.415
2010-01-19,2.431
2010-01-20,2.356
2010-01-21,2.376
2010-01-22,2.377
2010-01-25,2.355
2010-01-26,2.309
2010-01-27,2.262
2010-01-28,2.25
2010-01-29,2.244
2010-02-01,2.208
2010-02-02,2.216
2010-02-03,2.282
2010-02-04,2.265
2010-02-05,2.219
2010-02-08,2.212
2010-02-09,2.228
2010-02-10,2.263
2010-02-11,2.268
2010-02-12,2.287
2010-02-22,2.271
2010-02-23,2.23
2010-02-24,2.252
2010-02-25,2.287
2010-02-26,2.28
2010-03-01,2.318
2010-03-02,2.311
2010-03-03,2.321
2010-03-04,2.269
2010-03-05,2.273
2010-03-08,2.29
2010-03-09,2.306
2010-03-10,2.296
2010-03-11,2.304
2010-03-12,2.278
2010-03-15,2.239
2010-03-16,2.259
2010-03-17,2.306
2010-03-18,2.294
2010-03-19,2.314
2010-03-22,2.315
2010-03-23,2.289
2010-03-24,2.291
2010-03-25,2.257
2010-03-26,2.296
2010-03-29,2.366
2010-03-30,2.37
2010-03-31,2.35
2010-04-01,2.373
2010-04-02,2.375
2010-04-06,2.374
2010-04-07,2.359
2010-04-08,2.321
2010-04-09,2.342
2010-04-12,2.314
2010-04-13,2.362
2010-04-14,2.371
2010-04-15,2.365
2010-04-16,2.33
2010-04-19,2.21
2010-04-20,2.202
2010-04-21,2.233
2010-04-22,2.182
2010-04-23,2.168
2010-04-26,2.15
2010-04-27,2.111
2010-04-28,2.105
2010-04-29,2.098
2010-04-30,2.131
2010-05-04,2.102
2010-05-05,2.107
2010-05-06,2.009
2010-05-07,1.986
2010-05-10,2.013
2010-05-11,1.974
